paper_id,method_id,provisional_role,verification_state,evidence_location,search_id,status,notes
P-2022-0457,M-SIMULATION-001,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36091848,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0810,M-SIMULATION-016,implements,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36093336,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0798,M-SIMULATION-007,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36096407,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0104,M-CAUSAL-014,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36097593,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2023-0559,M-CAUSAL-009,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36103663,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0659,M-FORECASTING-043,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36104202,SEARCH-20260720-PUBMED-VENUE-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0414,M-CAUSAL-009,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36106958,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0394,M-SPATIAL-016,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36106981,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0573,M-FORECASTING-008,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36108073,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2023-0121,M-SURVEILLANCE-033,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36108922,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0814,M-CAUSAL-021,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36109066,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0572,M-FORECASTING-045,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36112718,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2023-0450,M-SIMULATION-001,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36113098,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0694,M-SPATIAL-016,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36118194,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2023-0289,M-CAUSAL-051,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36124706,SEARCH-20260720-PUBMED-VENUE-EVIDENCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0469,M-CAUSAL-054,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36127076,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0517,M-CAUSAL-021,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36127683,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2023-0019,M-CAUSAL-013,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36127816,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2023-0348,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36129113,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0382,M-FORECASTING-033,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36133147,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0439,M-SPATIAL-001,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36137054,SEARCH-20260720-PUBMED-VENUE-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2023-0340,M-FORECASTING-043,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36137192,SEARCH-20260720-PUBMED-VENUE-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0735,M-FORECASTING-037,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36141893,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0751,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36145448,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0762,M-SPATIAL-009,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36146657,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0571,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36149846,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2023-0346,M-SURVEILLANCE-065,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36150070,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0237,M-FORECASTING-021,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36151226,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2023-0058,M-SURVEILLANCE-041,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36157356,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0482,M-FORECASTING-027,critiques,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36158746,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0475,M-SURVEILLANCE-075,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36158767,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0602,M-SIMULATION-001,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36166462,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0239,M-SPATIAL-009,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36167715,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0238,M-SIMULATION-001,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36168021,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2021-0207,M-CAUSAL-021,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36168485,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2021-0208,M-SPATIAL-009,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36168505,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2023-0048,M-FORECASTING-007,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36169765,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0601,M-CAUSAL-054,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36170293,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0634,M-CAUSAL-032,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36177866,SEARCH-20260720-PUBMED-VENUE-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0635,M-FORECASTING-007,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36177867,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01|SEARCH-20260720-PUBMED-VENUE-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2023-0259,M-SPATIAL-016,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36178148,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2023-0306,M-SURVEILLANCE-033,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36179250,SEARCH-20260720-PUBMED-VENUE-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0195,M-SIMULATION-001,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36179754,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0160,M-SURVEILLANCE-015,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36181748,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2023-0178,M-SPATIAL-016,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36181975,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0161,M-SURVEILLANCE-015,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36183654,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2023-0351,M-SIMULATION-001,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36184755,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0366,M-FORECASTING-008,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36194155,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0599,M-SPATIAL-009,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36194597,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2023-0290,M-SURVEILLANCE-084,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36196586,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0539,M-SIMULATION-001,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36197919,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0451,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36200890,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2023-0291,M-SIMULATION-001,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36208211,SEARCH-20260720-PUBMED-VENUE-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0547,M-FORECASTING-030,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36215319,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0563,M-EVIDENCE-035,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36215323,SEARCH-20260720-PUBMED-VENUE-EVIDENCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0807,M-CAUSAL-055,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36215715,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0134,M-EVIDENCE-036,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36217424,SEARCH-20260720-PUBMED-FAMILY-EVIDENCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2023-0285,M-EVIDENCE-015,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36219562,SEARCH-20260720-PUBMED-VENUE-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0450,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36222706,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0603,M-SURVEILLANCE-063,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36223381,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0527,M-SPATIAL-019,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36224651,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2023-0271,M-FORECASTING-041,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36227246,SEARCH-20260720-PUBMED-VENUE-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0570,M-SURVEILLANCE-009,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36227839,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0483,M-EVIDENCE-008,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36228230,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2023-0394,M-SPATIAL-016,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36239465,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0368,M-CAUSAL-009,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36239515,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0546,M-FORECASTING-012,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36240224,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0191,M-SIMULATION-001,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36240830,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0111,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36241167,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0141,M-CAUSAL-021,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36246146,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0678,M-EVIDENCE-011,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36246252,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0713,M-FORECASTING-008,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36246317,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0600,M-SIMULATION-001,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36251657,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0662,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36261139,SEARCH-20260720-PUBMED-VENUE-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2023-0292,M-SURVEILLANCE-016,critiques,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36262037,SEARCH-20260720-PUBMED-VENUE-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0698,M-CAUSAL-023,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36262226,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0404,M-SPATIAL-001,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36266828,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2023-0293,M-CAUSAL-021,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36268822,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01|SEARCH-20260720-PUBMED-VENUE-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0395,M-SIMULATION-013,implements,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36269282,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2023-0307,M-CAUSAL-055,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36272418,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01|SEARCH-20260720-PUBMED-VENUE-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0811,M-FORECASTING-008,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36275456,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0697,M-FORECASTING-012,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36276383,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0240,M-FORECASTING-003,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36284166,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0661,M-SPATIAL-009,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36285907,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01|SEARCH-20260720-PUBMED-VENUE-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0621,M-SURVEILLANCE-007,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36287587,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0604,M-SIMULATION-006,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36288362,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0458,M-CAUSAL-028,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36288813,SEARCH-20260720-PUBMED-VENUE-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0468,M-CAUSAL-021,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36288832,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0718,M-CAUSAL-021,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36290072,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0736,M-CAUSAL-013,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36293836,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0746,M-SURVEILLANCE-026,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36296310,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0777,M-CAUSAL-021,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36298452,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0763,M-SPATIAL-016,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36298689,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0764,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36298735,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0765,M-FORECASTING-005,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36298758,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0766,M-SPATIAL-009,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36298771,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0767,M-SPATIAL-009,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36298862,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0768,M-SPATIAL-009,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36298867,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0812,M-SPATIAL-031,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36299511,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0273,M-CAUSAL-041,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36302096,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2020-0524,M-SPATIAL-016,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36304701,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2022-0209,M-SIMULATION-001,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:36305040,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
