candidate_key,waves,wave_source_row_sha256s,screening_path,final_decision,final_proposed_record_type,final_reason_code,duplicate_disposition
PMID:35108291,wave_02,wave_02:0a6342ce2d786b8d24bc59a9fa83dedde2d5a6eaffb2bae9ad5a1f173e605181,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35108609,wave_02,wave_02:c0d7ec9d5c2c964d25c06c99f742556fda07b369496f9f974e4f72fcb049c5b0,wave_02_synonym_expansion/screened_candidates.csv,uncertain_retrieve_primary,,U_PRIMARY_RECORD_NEEDED,
PMID:35118478,wave_01,wave_01:7be6b8424be59decb839472935b9cee4f4b4b63412e97f174c4918d5c9c2c6ff,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,
PMID:35120122,wave_02,wave_02:371b0c7854b68eb402b3c72a42708f947115e8f2ba7c1dbbee333cbaa1395521,wave_02_synonym_expansion/screened_candidates.csv,include_method_source_lead,method_source,I_METHOD_SOURCE,
PMID:35120807,wave_01,wave_01:6136c5c0525662c81ea1ba4ce51e5ae80cb154ad32f524d122eb65800c5d2e07,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35121126,wave_01,wave_01:112ab78438b3dc822082bd52a6b659d16ebcbe56741931b8cb687bedb81c0d5a,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35124405,wave_01,wave_01:46ba951c6c1f27c4b90638c9c66ec59dcb02fd1d5183d03b52a47a23d4df7fe1,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,
PMID:35124607,wave_01|wave_02,wave_01:2ded3f3fdcfbc1524422297dec719c4e8b67db3da09999480ba21d9e1e0fdda5|wave_02:a8f5c21e6549c76c129d4de301674c1e1962e5c53dafb64ab0732af7ac84632e,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,screened_in_wave_01
PMID:35125077,wave_01,wave_01:f5b72ae4be309b158916dedd4fd4789a73b360febda494e7d227396211579258,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_DESCRIPTIVE_ONLY,
PMID:35125472,wave_01,wave_01:f6e4dda9173e0f029859533b4692de272a93495290c98cfbccf65dc082036a9d,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35125885,wave_01,wave_01:c5032c1393a20a5751cef5bd293a7a3acfa6fe50466ed577a65e4b065e75ff3a,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_DESCRIPTIVE_ONLY,
PMID:35126218,wave_01,wave_01:fbe0796e04876344cb4878bacdcffd6bae985fcf3bd43c44b4df6d3c65960533,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_NOT_INFECTIOUS_TRANSFERABLE,
PMID:35126992,wave_01,wave_01:4dcb464b845d03558ee4bc79810d1c7930a11a053ee3e5e4a033c396980e541e,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_DESCRIPTIVE_ONLY,
PMID:35127802,wave_01,wave_01:9aa13dd5d8864849760e023768d14b76c7c85d28bf215bcb362695867a9be8d2,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35129534,wave_01,wave_01:2d3d9673b67dad51b5a65b20a03e08c6662d3a221b68c7e80c7d1d9ce3737f16,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35131653,wave_02,wave_02:64301c4457b966fe3a4bbc6482926150c695946eb46c4e080d2fbbb04735a1ab,wave_02_synonym_expansion/screened_candidates.csv,uncertain_retrieve_primary,,U_PRIMARY_RECORD_NEEDED,
PMID:35132526,wave_01,wave_01:07db78c59cddf6135cc764f5ee1ab726c47df321a6ae60589bd0938f5084cffa,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,
PMID:35133957,wave_01,wave_01:4211827eac32e370d7b564c33568a4ffa34311b8fc973b677ba0635edc1ef537,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35135355,wave_01,wave_01:39a135d7dcf279fbb8b85e91f074e8d64e43b456cff4de698d3bbf930724726b,wave_01_frozen_queries/screened_candidates.csv,include_diagnostic_or_correction_lead,diagnostic,I_DIAGNOSTIC_CORRECTION,
PMID:35136039,wave_01,wave_01:05b36ec13e28f793b74811a4daa026551d2457bc5219a2559ed091487c5c418d,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35136068,wave_01,wave_01:216ddf7bdcc95b6c767be513cdf6e3e0c9a8eb2dc141b4883e3e3f8b06724705,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35136602,wave_01,wave_01:8ecd523e8e5e515a4e5e2d1b3b4a8c17e38e1e950255b17df8fb1fcd20a6e4ab,wave_01_frozen_queries/screened_candidates.csv,include_method_source_lead,method_source,I_METHOD_SOURCE,
PMID:35137226,wave_01,wave_01:8c7f549193359d8468e9f357abc64731b0d5cb4bd03a7a46a91cecbbd13a9627,wave_01_frozen_queries/screened_candidates.csv,uncertain_retrieve_primary,,U_PRIMARY_RECORD_NEEDED,
PMID:35141515,wave_01,wave_01:e43857338a1632b37452b4dbb22fd5bb5c609b35a26dc97b74993a394b3c12b7,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35142340,wave_01,wave_01:e00a0ad12ac6146d41319ee1868561b4649251f1479f594f7d0f6a8ef28180bf,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35144226,wave_01,wave_01:d26a8a4549023c7bf55047b788a3e5143502b0f2932c72924a620504fc11abab,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35144725,wave_01,wave_01:93e13034a68100f35bfe11e9d2de2a2b1e77b9376b25eec6a46c4ec57aa893c8,wave_01_frozen_queries/screened_candidates.csv,include_diagnostic_or_correction_lead,diagnostic,I_DIAGNOSTIC_CORRECTION,
PMID:35145025,wave_02,wave_02:faaffe0403f3e053c5547d7edc4389571f41eefad170b658a456af89a0d53dc6,wave_02_synonym_expansion/screened_candidates.csv,exclude,,X_DESCRIPTIVE_ONLY,
PMID:35145180,wave_01,wave_01:340080ab087d72317e31d6387b9754c768479660ea281da7193db16d5f9e3014,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,
PMID:35148311,wave_02,wave_02:6eb825eda1be6315414afb76ecb06af26caff7cfb06b34f21b4c104505c71da2,wave_02_synonym_expansion/screened_candidates.csv,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,
PMID:35149970,wave_01,wave_01:798cf58d2195d584feefe52a9310c72ec9a24570a8641f9eaecdf64ef69cf6f5,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35153212,wave_02,wave_02:3f5d20f0bead5a029aff5e9944a2add2b3ef74fedda55ed7eef33ec47f7601c4,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35157959,wave_02,wave_02:6c98710f9b8435cb8d6e77a8e1c2937f20fdd628e1723d33d6fa8f02d53ad822,wave_02_synonym_expansion/screened_candidates.csv,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,
PMID:35162665,wave_02,wave_02:d90897915e83f1180ebd5dde9c657b85aea140a5cbc09c9cb5970e4e7b6791c3,wave_02_synonym_expansion/screened_candidates.csv,exclude,,X_DESCRIPTIVE_ONLY,
PMID:35167407,wave_01,wave_01:b98a675f48a78dc3c3bffc32f62522f27d48834aa46ebc4013dc838fff00905d,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,
PMID:35171290,wave_02,wave_02:46223e35dc5407c117a66007789305f9bd8fdf3ca5a202fd8ee748091dd72fd5,wave_02_synonym_expansion/screened_candidates.csv,include_method_source_lead,method_source,I_METHOD_SOURCE,
PMID:35171991,wave_01,wave_01:9c1f04d0390858a32921eef52e240213a35b0a65c32c7c38505823692b90b243,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35172338,wave_01,wave_01:f7d01181bd4dc508ba8358ecfdd71dae05f03e5fcdcdaf80f195b1c16aff38b4,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35173421,wave_02,wave_02:ea528cd1c838463c592afa88b16ca0491dcfc6c5dea3b9105fdd2f2e6521f388,wave_02_synonym_expansion/screened_candidates.csv,include_diagnostic_or_correction_lead,reproducibility,I_DIAGNOSTIC_CORRECTION,
PMID:35173966,wave_02,wave_02:50169bdb5276c01d4fcb2e0e32608fc7f240282824113ffc6df6bfca38d5f857,wave_02_synonym_expansion/screened_candidates.csv,uncertain_retrieve_primary,,U_PRIMARY_RECORD_NEEDED,
PMID:35175286,wave_02,wave_02:fb8eecf02385f350ac3018de14cebf1b70fffe9eb23115cf58e6a1877eab30ba,wave_02_synonym_expansion/screened_candidates.csv,exclude,,X_NOT_INFECTIOUS_TRANSFERABLE,
PMID:35175973,wave_01,wave_01:ab5c5f7bccbf20dbb3bcab374b08a0eb3c76ac8a4dd12a0016bf73c1d368b506,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_NOT_INFECTIOUS_TRANSFERABLE,
PMID:35176575,wave_01,wave_01:907b5d48af6dab816eabb4b5207ee1216447175a732f9a2f683d786a9965af4f,wave_01_frozen_queries/screened_candidates.csv,include_diagnostic_or_correction_lead,guidance,I_DIAGNOSTIC_CORRECTION,
PMID:35176766,wave_01|wave_02,wave_01:135188973fffe177c444ac312dacc3ad52c0b8a2cafb23074a129de0b0d1bb63|wave_02:10884768a0169bae978fccc97131dc6b3094c63dc1f11e3a363e2bec66f4c94d,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,screened_in_wave_01
PMID:35178569,wave_01,wave_01:cd41d188b940ad53ad607002e0c34af5f007b602865ed20170b25b3e35b00005,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35184497,wave_02,wave_02:5bca66d4fc101d2f22969b887287e5aae7f7d21b9c7b78d2b727b36e11e7c428,wave_02_synonym_expansion/screened_candidates.csv,include_method_source_lead,method_source,I_METHOD_SOURCE,
PMID:35184499,wave_01,wave_01:718c4aaa4b372ce55028f8136f3b57212f2d5b276cc39895763f80ea1bb3f538,wave_01_frozen_queries/screened_candidates.csv,include_method_source_lead,method_source,I_METHOD_SOURCE,
PMID:35186242,wave_01,wave_01:ea9710469852edfbcd8234953b469c16b50166dd3929fa14ab0132589d1eca58,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,
PMID:35187170,wave_01,wave_01:31b5154e2283fa4a52431e620de438f68251665404b8fb54640b01bb6f9d5068,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_DESCRIPTIVE_ONLY,
PMID:35187670,wave_01,wave_01:e634f48a3725ba32a9f3e4df6130634ad256fbd3f33e8cdd097e227ccb69cf9f,wave_01_frozen_queries/screened_candidates.csv,include_method_source_lead,method_source,I_METHOD_SOURCE,
PMID:35190946,wave_02,wave_02:a17b3a7b170759043b72ef2024fc248f577439c6669517487a0ce649385ff5be,wave_02_synonym_expansion/screened_candidates.csv,include_method_source_lead,method_source,I_METHOD_SOURCE,
PMID:35192619,wave_01,wave_01:034e67253481ba6beab7f75c5a6cc3ad0857d553f27d1eafb83114f4cdf29598,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35195353,wave_02,wave_02:2f5ce3d954984c3278832d1ea70c1b62a8fc28597c7b2e0bd59e0ac18888e74e,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35195516,wave_01,wave_01:a0cfc631d1215af88c3966807d18ff9ca3545b6a164181f1bac567ddac1589f6,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35198642,wave_01,wave_01:05caf1a3c9db0fa2a42dbe39a6140143809429b0f4326e304d4ab590ac3dff06,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35201737,wave_01,wave_01:41043ee0a79ada500045b72535eb17771484e8b874e81d3372d7ffcf0e78056f,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35202526,wave_01,wave_01:87d55e060925c1d9f6cf9e52ec16229189d19c9f09291cc677e92481ff4b6c74,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35202527,wave_01,wave_01:f2358ea21ac7ab5ad2b15e271e9f0dacd25a2ebb1713bdb280f49e12aae3a771,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35202535,wave_01,wave_01:b9def382c2fee8e3770fd6db6dfdd7b2d3b660e2983336a632a3a6a5b419043c,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35202608,wave_01,wave_01:f6fb42fb1082961e9fb0cfc54c73494b1afa2abe173c63884addcb64d21dac6c,wave_01_frozen_queries/screened_candidates.csv,uncertain_retrieve_primary,,U_PRIMARY_RECORD_NEEDED,
PMID:35203112,wave_01,wave_01:9f2af43fb19da3e74c70fd64e2dcf984291b125928b907f59ede48ccc48cdf51,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35203866,wave_01,wave_01:1ac5661953aa8be0678287662403b2f7133e25ec15ac4b14e471fb9ae848ea92,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35205123,wave_01,wave_01:26aef332f77e47c600da7ac605ccd077431bb644bd65b979a5dad3460a2502e4,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_NOT_INFECTIOUS_TRANSFERABLE,
PMID:35207666,wave_01,wave_01:64461c2938bce5c9cc9bd38d7a557ca47cc60c59d28e790aa172f81ac5291945,wave_01_frozen_queries/screened_candidates.csv,uncertain_retrieve_primary,,U_PRIMARY_RECORD_NEEDED,
PMID:35208577,wave_01,wave_01:8592d2290272c24564906b0cd3cbbc30e916fe55ea09136dff60a369b4a24557,wave_01_frozen_queries/screened_candidates.csv,uncertain_retrieve_primary,,U_PRIMARY_RECORD_NEEDED,
PMID:35213645,wave_01,wave_01:fd8a9c62e2bd0ea8a0c4f6cb12dc41c613c9cc6d1f901e90674e8e3d42329e25,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,
PMID:35213800,wave_02,wave_02:ae66c9eebb5083c8c5481f7bdafae585c673e7df0c00d30e1f0e8025b72cf25c,wave_02_synonym_expansion/screened_candidates.csv,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,
PMID:35214702,wave_01,wave_01:cae58987cfcf021c71a2840fc7ce6ab580be8bac318059b9f814568c2f6aa588,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_NOT_INFECTIOUS_TRANSFERABLE,
PMID:35215139,wave_02,wave_02:4e7d189b62e8e96e7881160c1092cb92ca886a829af00fde30567dc8da0f1721,wave_02_synonym_expansion/screened_candidates.csv,include_diagnostic_or_correction_lead,guidance,I_DIAGNOSTIC_CORRECTION,
PMID:35216591,wave_01,wave_01:9004bf1031751acabdccf552ca36f89830cb6bb863252941d9ed0b50379f4663,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_NOT_INFECTIOUS_TRANSFERABLE,
PMID:35218935,wave_02,wave_02:3778db279deaffa8a4be282e665b00ac838e8e993b34966099f0d6414cc66a00,wave_02_synonym_expansion/screened_candidates.csv,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,
PMID:35220040,wave_01,wave_01:8f4c8e456efdfcb211ffeaf868749829c746816197b95043aa53e93dc5877138,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,
PMID:35220956,wave_02,wave_02:23045656e905c10cbf80c66c52745c7acc600e05835ffde601298622e4b7e6a4,wave_02_synonym_expansion/screened_candidates.csv,uncertain_retrieve_primary,,U_PRIMARY_RECORD_NEEDED,
PMID:35222030,wave_01,wave_01:aceb459c0d4b7c5f8bf7dccbcaa3972042c758df3e182a5bfca1bdcb2777a728,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_DESCRIPTIVE_ONLY,
PMID:35223081,wave_02,wave_02:9b59e636b9479717c8fdcd402a25cf41ee33bbe922e4592b5b036fc82505825f,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35224743,wave_02,wave_02:c68c768a54db4df4dc652f30e3b4cdfbfd37064a13306e891a8763a4304bc73a,wave_02_synonym_expansion/screened_candidates.csv,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,
PMID:35224813,wave_01,wave_01:b91744de587e4ca69971697f77f7a8d4f4a0d0708761517a642bb2d8f561bec5,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_NOT_INFECTIOUS_TRANSFERABLE,
PMID:35225688,wave_01,wave_01:4c5cc7483bf639f829b6508da1eee0ecbb6ca2ac766697d10f6ac0af1fb58107,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35227878,wave_02,wave_02:64d2f2edcd22f2b26def3e8458983a93972c53caba9ed087bec5f541222218fb,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35229768,wave_02,wave_02:a97de499235fef59167767a90b93c4d6681bb3d54cd9cda6407f498bb66fe2c9,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35229833,wave_01,wave_01:67be9b9a1af37f7a351b4b3a107c575340d907c32a4badf0454ba5a8bf8fb82b,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_DESCRIPTIVE_ONLY,
PMID:35231049,wave_02,wave_02:86b91f9adad3929a1be9ca8853f1bf4364b71f15c1743c9a31c1e6780006a3d5,wave_02_synonym_expansion/screened_candidates.csv,include_diagnostic_or_correction_lead,diagnostic,I_DIAGNOSTIC_CORRECTION,
PMID:35232491,wave_01,wave_01:c30a3ece24590b4b312398b73f8e8fe0584b2edeb0273a0536a3b62c6fe0613d,wave_01_frozen_queries/screened_candidates.csv,include_method_source_lead,method_source,I_METHOD_SOURCE,
PMID:35233146,wave_01,wave_01:476146ccb8c3a578bf0cf4c8fd0fd736f7bbb352276a3d9fbba9dc0f6e9ac274,wave_01_frozen_queries/screened_candidates.csv,include_method_source_lead,method_source,I_METHOD_SOURCE,
PMID:35235585,wave_01,wave_01:cd3e9fdac19c0bbd9d4566d3c722a0105ad2aadf1e353381f539241ec007a3bb,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35235894,wave_01,wave_01:ddb74bed0c36114300635f25b1f133dd0e6303ecda34bba5f5ee88937a9ef43f,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,
PMID:35237546,wave_02,wave_02:11e745e3914d188a6963cc21b042b4f2ceb8b10bea7cdc2444ce7d996e78b4b3,wave_02_synonym_expansion/screened_candidates.csv,exclude,,X_DESCRIPTIVE_ONLY,
PMID:35238437,wave_01,wave_01:180043acdc08d6b626cf0a313044834579d0093acc65d9b559dc6ab7db7723d7,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,
PMID:35239518,wave_01,wave_01:df8d4e795a364ae8cb1b31ee98017111fd3e8b49ff3d768640add4bfbf2643d2,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,
PMID:35239641,wave_01,wave_01:cc14a1667dc9bd19b5cc05a5b8969467df0ac4bdbb47487fa0d6273192625abc,wave_01_frozen_queries/screened_candidates.csv,include_method_source_lead,method_source,I_METHOD_SOURCE,
PMID:35243794,wave_01,wave_01:9707f76ff8640824600262f1c622c0e6c170525bcc165d233a1f2af638560726,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35245337,wave_01,wave_01:1ccd3c9a167fdab4e35fdd64dcddf9dcec941bfdb0f5730b4fa06e1e83182fd4,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,
PMID:35245888,wave_01,wave_01:6bb64460eba9ae562c99561d87c8562e71e481dc93ca83384b223104ea501349,wave_01_frozen_queries/screened_candidates.csv,uncertain_retrieve_primary,,U_PRIMARY_RECORD_NEEDED,
PMID:35245934,wave_01,wave_01:c8f6e6cb9e683e09b4b913508f21000ea3108390ebe5a6459c28f8972564e7a0,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35246311,wave_01,wave_01:f616bcfff13f8f266ac4ca343b22acfb11c30c716a76186fedbf9233940618cb,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35246477,wave_01,wave_01:7aaacd3b04c6f6c501b41eeb9ae280147c2a1ee596924a6d846194c511d56769,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35249577,wave_01,wave_01:ff0cf0f2cda175ce02271d74935f58f390bf0b6d4f48491f25231cd832d70c4c,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35251462,wave_02,wave_02:3a85bd5b59ad9c2223e62a6590fb7da2b08df30eed10f0bba36a4d0a9073f4ae,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35253939,wave_01,wave_01:0507c722169bd30b26c420454551d406acbd77fc6764631f7c1f309ed317c662,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35255083,wave_02,wave_02:64b7006f39c693bf07357aa30ffd37ade237cbab2ba64664d529a91879b43d2e,wave_02_synonym_expansion/screened_candidates.csv,exclude,,X_DESCRIPTIVE_ONLY,
PMID:35255839,wave_01,wave_01:bb3ea318e50ff6ee9dc7d9820cf38b2887e1e8e5f837a57e0ff08508c72a6fa6,wave_01_frozen_queries/screened_candidates.csv,include_method_source_lead,method_source,I_METHOD_SOURCE,
PMID:35255849,wave_01,wave_01:bb8d4c87e6da5428c1856dbad8f84e1f96ddc72d13be4c041352c23ffcd31c70,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35255958,wave_01,wave_01:c359ebe692a5d2f75739ef7ccd29143b7a42d9c8d296eecc56c736dbe61be8b6,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_DESCRIPTIVE_ONLY,
PMID:35255968,wave_01,wave_01:d6053d5524d1b4cacf65299cd0a8b7f2dbdbfc2ae132288e6e033e8d68230160,wave_01_frozen_queries/screened_candidates.csv,uncertain_retrieve_primary,,U_PRIMARY_RECORD_NEEDED,
PMID:35259679,wave_01|wave_02,wave_01:fe8f8f49e3caf8f127c984824738a4943c2a25d356530d3da7b4bc571be653bb|wave_02:212ca6d0c8fe129912635fb033780a18cf2843c93053199fbd39abad214d7349,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_NOT_INFECTIOUS_TRANSFERABLE,screened_in_wave_01
PMID:35259957,wave_01,wave_01:7bf3e99e5e0f0dd33b99d40e4ad89c86e5284a149aa41a05f2a113317f573e40,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,
PMID:35261429,wave_01,wave_01:bbf2743b23507fad09d126048eca7a8bdb00d14b6cae11b3b7e3e4128ee72749,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35261970,wave_01,wave_01:5ab0b40917f7e3acc5c958e5cc53ec21b104d53fc8f417b3087ff9ecb3e1e586,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35263501,wave_01|wave_02,wave_01:d5c85333b83c24dbd5fad3eb700096debfd5803c08d9c846b3b0177d9b2ff027|wave_02:f92b7c2cd258ef9232676cb09c5478c837f34149661ad02f3ae87b4f650c468d,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,screened_in_wave_01
PMID:35264716,wave_01,wave_01:7fb08cd9354387900294c03318fb6c4592963fe48e5272b2c1776e4e28ee91f1,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:35265573,wave_01,wave_01:328237a8e8b112e782c491da8d0386065f90a0255426a74bdb7b5bd382118a9c,wave_01_frozen_queries/screened_candidates.csv,uncertain_retrieve_primary,,U_PRIMARY_RECORD_NEEDED,
PMID:35267077,wave_01,wave_01:a19a419a31f85f2892ef0c4481fe45e009df79d1ee87ebdfb982dcac653e2670,wave_01_frozen_queries/screened_candidates.csv,uncertain_retrieve_primary,,U_PRIMARY_RECORD_NEEDED,
PMID:35270344,wave_01,wave_01:5281ea71546d794506d4d9518cd84d7d6aeb681d9ee599d8abf25086a3496cbf,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,
PMID:35271805,wave_01,wave_01:69ec6de835afa5baba50a5e00d21d94c27dd10ff6b3826e1a77e240611ac7157,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
