decision_id,labels_compared,retained_canonical_name,family,decision,evidence_inspected,reviewer,decision_rationale
CMS-279,reporting_delay_nowcasting -> genomic_sentinel_surveillance,Genomic sentinel surveillance,surveillance_measurement,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label reporting_delay_nowcasting resolve to final design concept genomic_sentinel_surveillance; decision is discovery-stage and preserves failed/null designs.
CMS-280,reporting_delay_nowcasting -> incidence_prevalence_burden_estimation,"Incidence, prevalence, and burden estimation from surveillance or survey data",surveillance_measurement,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label reporting_delay_nowcasting resolve to final design concept incidence_prevalence_burden_estimation; decision is discovery-stage and preserves failed/null designs.
CMS-281,reporting_delay_nowcasting -> infectious_disease_forecasting_from_surveillance_data,Infectious disease forecasting from surveillance data,forecasting_dynamics,split_branch,3 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,3 records from provisional label reporting_delay_nowcasting resolve to final design concept infectious_disease_forecasting_from_surveillance_data; decision is discovery-stage and preserves failed/null designs.
CMS-282,reporting_delay_nowcasting -> mechanistic_compartmental_models,Mechanistic compartmental transmission models,simulation_methods,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label reporting_delay_nowcasting resolve to final design concept mechanistic_compartmental_models; decision is discovery-stage and preserves failed/null designs.
CMS-283,reporting_delay_nowcasting -> observation_process_models,Observation-process and detection models,surveillance_measurement,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label reporting_delay_nowcasting resolve to final design concept observation_process_models; decision is discovery-stage and preserves failed/null designs.
CMS-284,reporting_delay_nowcasting -> partial_observation_epidemic_inference_methods,Partial-observation epidemic inference methods,surveillance_measurement,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label reporting_delay_nowcasting resolve to final design concept partial_observation_epidemic_inference_methods; decision is discovery-stage and preserves failed/null designs.
CMS-285,reporting_delay_nowcasting -> preferential_sampling,Preferential-sampling models,surveillance_measurement,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label reporting_delay_nowcasting resolve to final design concept preferential_sampling; decision is discovery-stage and preserves failed/null designs.
CMS-286,reporting_delay_nowcasting -> reporting_adjusted_dynamics_forecasting,Reporting-adjusted epidemic dynamics and forecasting,forecasting_dynamics,split_branch,2 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,2 records from provisional label reporting_delay_nowcasting resolve to final design concept reporting_adjusted_dynamics_forecasting; decision is discovery-stage and preserves failed/null designs.
CMS-287,reporting_delay_nowcasting -> reporting_delay_adjustment_nowcasting,Reporting-delay adjustment and nowcasting,surveillance_measurement,split_branch,8 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,8 records from provisional label reporting_delay_nowcasting resolve to final design concept reporting_delay_adjustment_nowcasting; decision is discovery-stage and preserves failed/null designs.
CMS-288,reporting_delay_nowcasting -> reporting_delay_nowcasting,Reporting-delay adjustment and incidence nowcasting,surveillance_measurement,split_branch,10 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,10 records from provisional label reporting_delay_nowcasting resolve to final design concept reporting_delay_nowcasting; decision is discovery-stage and preserves failed/null designs.
CMS-289,reporting_delay_nowcasting -> reproduction_number_nowcasting,Reproduction-number nowcasting,surveillance_measurement,split_branch,6 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,6 records from provisional label reporting_delay_nowcasting resolve to final design concept reproduction_number_nowcasting; decision is discovery-stage and preserves failed/null designs.
CMS-290,reporting_delay_nowcasting -> sentinel_surveillance_estimation_bias_correction,Sentinel surveillance estimation and bias correction,surveillance_measurement,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label reporting_delay_nowcasting resolve to final design concept sentinel_surveillance_estimation_bias_correction; decision is discovery-stage and preserves failed/null designs.
CMS-291,reporting_delay_nowcasting -> simulation_decision_analytic_models,Simulation and decision-analytic models for burden or policy planning,simulation_methods,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label reporting_delay_nowcasting resolve to final design concept simulation_decision_analytic_models; decision is discovery-stage and preserves failed/null designs.
CMS-292,reporting_delay_nowcasting -> surveillance_bias_burden_reconstruction,Burden reconstruction and under-ascertainment estimation,surveillance_measurement,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label reporting_delay_nowcasting resolve to final design concept surveillance_bias_burden_reconstruction; decision is discovery-stage and preserves failed/null designs.
CMS-293,reporting_delay_nowcasting -> surveillance_case_finding_enhancement,Enhanced surveillance and case-finding tools,surveillance_measurement,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label reporting_delay_nowcasting resolve to final design concept surveillance_case_finding_enhancement; decision is discovery-stage and preserves failed/null designs.
CMS-294,reporting_delay_nowcasting -> surveillance_data_validation_and_completeness,Surveillance data validation and completeness assessment,surveillance_measurement,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label reporting_delay_nowcasting resolve to final design concept surveillance_data_validation_and_completeness; decision is discovery-stage and preserves failed/null designs.
CMS-295,reporting_delay_nowcasting -> surveillance_system_design_and_measurement_frameworks,"Surveillance system design, reporting practice, and measurement frameworks",surveillance_measurement,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label reporting_delay_nowcasting resolve to final design concept surveillance_system_design_and_measurement_frameworks; decision is discovery-stage and preserves failed/null designs.
CMS-296,reporting_delay_nowcasting -> surveillance_system_evaluation_and_data_quality,Surveillance system evaluation and reporting-quality studies,surveillance_measurement,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label reporting_delay_nowcasting resolve to final design concept surveillance_system_evaluation_and_data_quality; decision is discovery-stage and preserves failed/null designs.
CMS-297,reporting_delay_nowcasting -> surveillance_system_evaluation_and_reporting_improvement,Surveillance system evaluation and reporting improvement,surveillance_measurement,split_branch,2 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,2 records from provisional label reporting_delay_nowcasting resolve to final design concept surveillance_system_evaluation_and_reporting_improvement; decision is discovery-stage and preserves failed/null designs.
CMS-298,reporting_delay_nowcasting -> syndromic_surveillance,Syndromic-surveillance methods,surveillance_measurement,split_branch,3 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,3 records from provisional label reporting_delay_nowcasting resolve to final design concept syndromic_surveillance; decision is discovery-stage and preserves failed/null designs.
CMS-299,reporting_delay_nowcasting -> transmission_burden_simulation_with_reporting_adjustment,Transmission and burden simulation studies with reporting adjustment,simulation_methods,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label reporting_delay_nowcasting resolve to final design concept transmission_burden_simulation_with_reporting_adjustment; decision is discovery-stage and preserves failed/null designs.
CMS-300,reporting_delay_nowcasting -> transmission_dynamics_forecasting_models,"Transmission dynamics, contact measurement, and epidemic forecasting models",forecasting_dynamics,split_branch,4 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,4 records from provisional label reporting_delay_nowcasting resolve to final design concept transmission_dynamics_forecasting_models; decision is discovery-stage and preserves failed/null designs.
CMS-301,reporting_delay_nowcasting -> underascertainment_and_burden_inference_models,Under-ascertainment and burden inference models,simulation_methods,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label reporting_delay_nowcasting resolve to final design concept underascertainment_and_burden_inference_models; decision is discovery-stage and preserves failed/null designs.
CMS-302,reporting_delay_nowcasting -> underascertainment_burden_estimation,Hidden-burden and ascertainment-correction estimation,surveillance_measurement,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label reporting_delay_nowcasting resolve to final design concept underascertainment_burden_estimation; decision is discovery-stage and preserves failed/null designs.
CMS-303,self_exciting_point_processes -> self_exciting_point_processes,Self-exciting spatiotemporal point processes,spatial_transmission,retain,10 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,10 records from provisional label self_exciting_point_processes resolve to final design concept self_exciting_point_processes; decision is discovery-stage and preserves failed/null designs.
CMS-304,sentinel_surveillance_calibration -> alternative_surveillance_data_streams,Alternative surveillance data streams,surveillance_measurement,split_branch,3 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,3 records from provisional label sentinel_surveillance_calibration resolve to final design concept alternative_surveillance_data_streams; decision is discovery-stage and preserves failed/null designs.
CMS-305,sentinel_surveillance_calibration -> ascertainment_correction_hidden_burden,Ascertainment correction and hidden-burden estimation,surveillance_measurement,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label sentinel_surveillance_calibration resolve to final design concept ascertainment_correction_hidden_burden; decision is discovery-stage and preserves failed/null designs.
CMS-306,sentinel_surveillance_calibration -> causal_risk_and_intervention_studies,Risk-factor and intervention studies with reporting-bias implications,causal_policy,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label sentinel_surveillance_calibration resolve to final design concept causal_risk_and_intervention_studies; decision is discovery-stage and preserves failed/null designs.
CMS-307,sentinel_surveillance_calibration -> community_active_infection_surveillance,Community active infection surveillance,surveillance_measurement,split_branch,9 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,9 records from provisional label sentinel_surveillance_calibration resolve to final design concept community_active_infection_surveillance; decision is discovery-stage and preserves failed/null designs.
CMS-308,sentinel_surveillance_calibration -> descriptive_spatial_clustering,Descriptive spatial and space-time clustering,spatial_transmission,split_branch,5 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,5 records from provisional label sentinel_surveillance_calibration resolve to final design concept descriptive_spatial_clustering; decision is discovery-stage and preserves failed/null designs.
CMS-309,sentinel_surveillance_calibration -> descriptive_surveillance_pattern_analyses,Descriptive surveillance pattern analyses,surveillance_measurement,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label sentinel_surveillance_calibration resolve to final design concept descriptive_surveillance_pattern_analyses; decision is discovery-stage and preserves failed/null designs.
CMS-310,sentinel_surveillance_calibration -> diagnostic_accuracy_calibration,Diagnostic-accuracy and test-calibration methods,surveillance_measurement,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label sentinel_surveillance_calibration resolve to final design concept diagnostic_accuracy_calibration; decision is discovery-stage and preserves failed/null designs.
CMS-311,sentinel_surveillance_calibration -> diagnostic_case_definition_validity,"Diagnostic, case-definition, and reporting-validity studies",surveillance_measurement,split_branch,7 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,7 records from provisional label sentinel_surveillance_calibration resolve to final design concept diagnostic_case_definition_validity; decision is discovery-stage and preserves failed/null designs.
CMS-312,sentinel_surveillance_calibration -> environmental_digital_surveillance,Environmental and digital complementary surveillance,surveillance_measurement,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label sentinel_surveillance_calibration resolve to final design concept environmental_digital_surveillance; decision is discovery-stage and preserves failed/null designs.
CMS-313,sentinel_surveillance_calibration -> epidemic_monitoring_and_nowcasting,Epidemic monitoring and near-real-time forecasting methods,forecasting_dynamics,split_branch,2 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,2 records from provisional label sentinel_surveillance_calibration resolve to final design concept epidemic_monitoring_and_nowcasting; decision is discovery-stage and preserves failed/null designs.
CMS-314,sentinel_surveillance_calibration -> estimator_operating_characteristics,Estimator operating-characteristic simulation studies,simulation_methods,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label sentinel_surveillance_calibration resolve to final design concept estimator_operating_characteristics; decision is discovery-stage and preserves failed/null designs.
CMS-315,sentinel_surveillance_calibration -> genomic_and_spatiotemporal_transmission_analysis,Genomic and spatiotemporal transmission analysis,spatial_transmission,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label sentinel_surveillance_calibration resolve to final design concept genomic_and_spatiotemporal_transmission_analysis; decision is discovery-stage and preserves failed/null designs.
CMS-316,sentinel_surveillance_calibration -> genomic_sentinel_surveillance,Genomic sentinel surveillance,surveillance_measurement,split_branch,31 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,31 records from provisional label sentinel_surveillance_calibration resolve to final design concept genomic_sentinel_surveillance; decision is discovery-stage and preserves failed/null designs.
CMS-317,sentinel_surveillance_calibration -> incidence_prevalence_burden_estimation,"Incidence, prevalence, and burden estimation from surveillance or survey data",surveillance_measurement,split_branch,6 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,6 records from provisional label sentinel_surveillance_calibration resolve to final design concept incidence_prevalence_burden_estimation; decision is discovery-stage and preserves failed/null designs.
CMS-318,sentinel_surveillance_calibration -> infectious_disease_forecasting_from_surveillance_data,Infectious disease forecasting from surveillance data,forecasting_dynamics,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label sentinel_surveillance_calibration resolve to final design concept infectious_disease_forecasting_from_surveillance_data; decision is discovery-stage and preserves failed/null designs.
CMS-319,sentinel_surveillance_calibration -> infectious_disease_review_and_meta_analysis,Infectious disease review and meta-analysis,evidence_synthesis,split_branch,3 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,3 records from provisional label sentinel_surveillance_calibration resolve to final design concept infectious_disease_review_and_meta_analysis; decision is discovery-stage and preserves failed/null designs.
CMS-320,sentinel_surveillance_calibration -> interrupted_time_series,Interrupted time series and segmented regression,causal_policy,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label sentinel_surveillance_calibration resolve to final design concept interrupted_time_series; decision is discovery-stage and preserves failed/null designs.
CMS-321,sentinel_surveillance_calibration -> latent_class_models,Latent-class measurement models,surveillance_measurement,split_branch,2 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,2 records from provisional label sentinel_surveillance_calibration resolve to final design concept latent_class_models; decision is discovery-stage and preserves failed/null designs.
CMS-322,sentinel_surveillance_calibration -> measurement_error_models,Measurement-error correction and misclassification adjustment,surveillance_measurement,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label sentinel_surveillance_calibration resolve to final design concept measurement_error_models; decision is discovery-stage and preserves failed/null designs.
CMS-323,sentinel_surveillance_calibration -> mechanistic_statistical_hybrids,Mechanistic-statistical hybrid models,forecasting_dynamics,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label sentinel_surveillance_calibration resolve to final design concept mechanistic_statistical_hybrids; decision is discovery-stage and preserves failed/null designs.
CMS-324,sentinel_surveillance_calibration -> network_sentinel_optimization_simulation,Network sentinel optimization simulation,simulation_methods,split_branch,6 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,6 records from provisional label sentinel_surveillance_calibration resolve to final design concept network_sentinel_optimization_simulation; decision is discovery-stage and preserves failed/null designs.
CMS-325,sentinel_surveillance_calibration -> phylogeography_genomic_diffusion,Phylogeography and genomic diffusion,spatial_transmission,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label sentinel_surveillance_calibration resolve to final design concept phylogeography_genomic_diffusion; decision is discovery-stage and preserves failed/null designs.
CMS-326,sentinel_surveillance_calibration -> reporting_and_surveillance_evidence_syntheses,"Evidence syntheses on surveillance, reporting, and hidden burden",evidence_synthesis,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label sentinel_surveillance_calibration resolve to final design concept reporting_and_surveillance_evidence_syntheses; decision is discovery-stage and preserves failed/null designs.
CMS-327,sentinel_surveillance_calibration -> reporting_bias_validation_studies,Reporting bias and measurement-validation studies,surveillance_measurement,split_branch,4 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,4 records from provisional label sentinel_surveillance_calibration resolve to final design concept reporting_bias_validation_studies; decision is discovery-stage and preserves failed/null designs.
CMS-328,sentinel_surveillance_calibration -> safety_surveillance_and_pharmacovigilance,Safety surveillance and pharmacovigilance studies,surveillance_measurement,split_branch,2 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,2 records from provisional label sentinel_surveillance_calibration resolve to final design concept safety_surveillance_and_pharmacovigilance; decision is discovery-stage and preserves failed/null designs.
CMS-329,sentinel_surveillance_calibration -> sentinel_intervention_effectiveness,Sentinel-based intervention effectiveness studies,causal_policy,split_branch,9 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,9 records from provisional label sentinel_surveillance_calibration resolve to final design concept sentinel_intervention_effectiveness; decision is discovery-stage and preserves failed/null designs.
CMS-330,sentinel_surveillance_calibration -> sentinel_surveillance_causal_effect_estimation,Sentinel surveillance causal effect estimation,causal_policy,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label sentinel_surveillance_calibration resolve to final design concept sentinel_surveillance_causal_effect_estimation; decision is discovery-stage and preserves failed/null designs.
CMS-331,sentinel_surveillance_calibration -> sentinel_surveillance_descriptive_epidemiology,Sentinel surveillance descriptive epidemiology,surveillance_measurement,split_branch,79 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,79 records from provisional label sentinel_surveillance_calibration resolve to final design concept sentinel_surveillance_descriptive_epidemiology; decision is discovery-stage and preserves failed/null designs.
CMS-332,sentinel_surveillance_calibration -> sentinel_surveillance_effectiveness_risk_evaluation,Sentinel surveillance effectiveness and risk evaluation,causal_policy,split_branch,5 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,5 records from provisional label sentinel_surveillance_calibration resolve to final design concept sentinel_surveillance_effectiveness_risk_evaluation; decision is discovery-stage and preserves failed/null designs.
CMS-333,sentinel_surveillance_calibration -> sentinel_surveillance_estimation_bias_correction,Sentinel surveillance estimation and bias correction,surveillance_measurement,split_branch,3 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,3 records from provisional label sentinel_surveillance_calibration resolve to final design concept sentinel_surveillance_estimation_bias_correction; decision is discovery-stage and preserves failed/null designs.
CMS-334,sentinel_surveillance_calibration -> sentinel_surveillance_inference_calibration,Sentinel surveillance inference and calibration,surveillance_measurement,split_branch,19 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,19 records from provisional label sentinel_surveillance_calibration resolve to final design concept sentinel_surveillance_inference_calibration; decision is discovery-stage and preserves failed/null designs.
CMS-335,sentinel_surveillance_calibration -> sentinel_surveillance_outbreak_detection_forecasting,Sentinel surveillance outbreak detection and forecasting,forecasting_dynamics,split_branch,13 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,13 records from provisional label sentinel_surveillance_calibration resolve to final design concept sentinel_surveillance_outbreak_detection_forecasting; decision is discovery-stage and preserves failed/null designs.
CMS-336,sentinel_surveillance_calibration -> sentinel_surveillance_system_design_evaluation,Sentinel surveillance system design and evaluation,surveillance_measurement,split_branch,28 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,28 records from provisional label sentinel_surveillance_calibration resolve to final design concept sentinel_surveillance_system_design_evaluation; decision is discovery-stage and preserves failed/null designs.
CMS-337,sentinel_surveillance_calibration -> sentinel_surveillance_system_implementation_evaluation,Sentinel surveillance system implementation and evaluation,surveillance_measurement,split_branch,13 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,13 records from provisional label sentinel_surveillance_calibration resolve to final design concept sentinel_surveillance_system_implementation_evaluation; decision is discovery-stage and preserves failed/null designs.
CMS-338,sentinel_surveillance_calibration -> sentinel_vaccine_effectiveness_test_negative,Sentinel vaccine-effectiveness and test-negative designs,surveillance_measurement,split_branch,24 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,24 records from provisional label sentinel_surveillance_calibration resolve to final design concept sentinel_vaccine_effectiveness_test_negative; decision is discovery-stage and preserves failed/null designs.
CMS-339,sentinel_surveillance_calibration -> surveillance_data_validation_and_completeness,Surveillance data validation and completeness assessment,surveillance_measurement,split_branch,3 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,3 records from provisional label sentinel_surveillance_calibration resolve to final design concept surveillance_data_validation_and_completeness; decision is discovery-stage and preserves failed/null designs.
CMS-340,sentinel_surveillance_calibration -> surveillance_evidence_synthesis_review,Surveillance evidence synthesis and review,evidence_synthesis,split_branch,7 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,7 records from provisional label sentinel_surveillance_calibration resolve to final design concept surveillance_evidence_synthesis_review; decision is discovery-stage and preserves failed/null designs.
CMS-341,sentinel_surveillance_calibration -> surveillance_platform_studies,Structured surveillance platform studies,surveillance_measurement,split_branch,2 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,2 records from provisional label sentinel_surveillance_calibration resolve to final design concept surveillance_platform_studies; decision is discovery-stage and preserves failed/null designs.
CMS-342,sentinel_surveillance_calibration -> surveillance_risk_factor_analysis,Risk-factor analyses using surveillance data,causal_policy,split_branch,14 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,14 records from provisional label sentinel_surveillance_calibration resolve to final design concept surveillance_risk_factor_analysis; decision is discovery-stage and preserves failed/null designs.
CMS-343,sentinel_surveillance_calibration -> surveillance_system_design_and_measurement_frameworks,"Surveillance system design, reporting practice, and measurement frameworks",surveillance_measurement,split_branch,6 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,6 records from provisional label sentinel_surveillance_calibration resolve to final design concept surveillance_system_design_and_measurement_frameworks; decision is discovery-stage and preserves failed/null designs.
CMS-344,sentinel_surveillance_calibration -> surveillance_system_evaluation_and_data_quality,Surveillance system evaluation and reporting-quality studies,surveillance_measurement,split_branch,3 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,3 records from provisional label sentinel_surveillance_calibration resolve to final design concept surveillance_system_evaluation_and_data_quality; decision is discovery-stage and preserves failed/null designs.
CMS-345,sentinel_surveillance_calibration -> surveillance_system_improvement_strategies,Surveillance system improvement and reporting-enhancement strategies,surveillance_measurement,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label sentinel_surveillance_calibration resolve to final design concept surveillance_system_improvement_strategies; decision is discovery-stage and preserves failed/null designs.
CMS-346,sentinel_surveillance_calibration -> surveillance_underreporting_evaluation,Surveillance underreporting and reporting-quality evaluation,surveillance_measurement,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label sentinel_surveillance_calibration resolve to final design concept surveillance_underreporting_evaluation; decision is discovery-stage and preserves failed/null designs.
CMS-347,sentinel_surveillance_calibration -> syndromic_surveillance,Syndromic-surveillance methods,surveillance_measurement,split_branch,2 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,2 records from provisional label sentinel_surveillance_calibration resolve to final design concept syndromic_surveillance; decision is discovery-stage and preserves failed/null designs.
CMS-348,sentinel_surveillance_calibration -> transmission_dynamics_and_forecasting_models,Transmission-dynamics and forecasting models,forecasting_dynamics,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label sentinel_surveillance_calibration resolve to final design concept transmission_dynamics_and_forecasting_models; decision is discovery-stage and preserves failed/null designs.
CMS-349,sentinel_surveillance_calibration -> triangulation_cross_system,Cross-system triangulation,evidence_synthesis,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label sentinel_surveillance_calibration resolve to final design concept triangulation_cross_system; decision is discovery-stage and preserves failed/null designs.
CMS-350,simulation_method_comparison -> diagnostic_assay_validation_and_yield_comparison,Diagnostic assay validation and yield-comparison studies,surveillance_measurement,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label simulation_method_comparison resolve to final design concept diagnostic_assay_validation_and_yield_comparison; decision is discovery-stage and preserves failed/null designs.
CMS-351,simulation_method_comparison -> simulation_method_comparison,Simulation-based method comparison and benchmarking,simulation_methods,split_branch,21 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,21 records from provisional label simulation_method_comparison resolve to final design concept simulation_method_comparison; decision is discovery-stage and preserves failed/null designs.
CMS-352,simulation_methodological_evaluation -> applied_policy_intervention_simulation,Applied policy and intervention simulation studies,simulation_methods,split_branch,34 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,34 records from provisional label simulation_methodological_evaluation resolve to final design concept applied_policy_intervention_simulation; decision is discovery-stage and preserves failed/null designs.
CMS-353,simulation_methodological_evaluation -> applied_randomized_intervention_studies,Applied randomized intervention studies,causal_policy,split_branch,4 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,4 records from provisional label simulation_methodological_evaluation resolve to final design concept applied_randomized_intervention_studies; decision is discovery-stage and preserves failed/null designs.
CMS-354,simulation_methodological_evaluation -> benchmark_metric_and_threshold_development,Benchmark-metric and threshold-development studies,simulation_methods,split_branch,32 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,32 records from provisional label simulation_methodological_evaluation resolve to final design concept benchmark_metric_and_threshold_development; decision is discovery-stage and preserves failed/null designs.
CMS-355,simulation_methodological_evaluation -> contact_network_models,Contact-network transmission models,spatial_transmission,split_branch,8 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,8 records from provisional label simulation_methodological_evaluation resolve to final design concept contact_network_models; decision is discovery-stage and preserves failed/null designs.
CMS-356,simulation_methodological_evaluation -> diagnostic_accuracy_calibration,Diagnostic-accuracy and test-calibration methods,surveillance_measurement,split_branch,4 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,4 records from provisional label simulation_methodological_evaluation resolve to final design concept diagnostic_accuracy_calibration; decision is discovery-stage and preserves failed/null designs.
CMS-357,simulation_methodological_evaluation -> diagnostic_assay_validation_and_yield_comparison,Diagnostic assay validation and yield-comparison studies,surveillance_measurement,split_branch,20 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,20 records from provisional label simulation_methodological_evaluation resolve to final design concept diagnostic_assay_validation_and_yield_comparison; decision is discovery-stage and preserves failed/null designs.
