identity_decision_id,named_source_id,supporting_query_ids,candidate_keys_considered,primary_selected_candidate_key,primary_decision,primary_reason,primary_reviewer,audit_selected_candidate_key,audit_decision,audit_reason,audit_reviewer,conflict_status,adjudicator,final_selected_candidate_key,final_decision,final_reason,inspected_primary_url
LID-20260722-0199,NS-FORECASTING-043,SEARCH-20260719-LINEAGE-FORECASTING-43,PMID:40668876,PMID:40668876,resolved,"Across the sole supporting query, the only candidate exactly matches the title, full first-author form Yewen Chen, and year 2025. It reports PMID 40668876, DOI 10.1371/journal.pntd.0013315, and the stated PubMed URL; context-only fields were not treated as identity evidence.",task6-primary-codex-batch-04,PMID:40668876,resolved,"The sole manifested candidate exactly matches the target title, first author Yewen Chen, and year 2025; it manifests PMID 40668876, DOI 10.1371/journal.pntd.0013315, and the stated primary URL. Context-only seed key and URL were not used as identity evidence.",task6-audit-codex-batch-04,none,,PMID:40668876,resolved,"The sole manifested candidate exactly matches the target title, first author Yewen Chen, and year 2025; it manifests PMID 40668876, DOI 10.1371/journal.pntd.0013315, and the stated primary URL. Context-only seed key and URL were not used as identity evidence.",https://pubmed.ncbi.nlm.nih.gov/40668876/
LID-20260722-0200,NS-FORECASTING-044,SEARCH-20260719-LINEAGE-FORECASTING-44,PMID:41282876,PMID:41282876,resolved,"Across the sole supporting query, the only candidate exactly matches the title, full first-author form Qing Yao, and year 2025. It reports PMID 41282876, DOI 10.1101/2025.10.28.25338965, and the stated PubMed URL; context-only fields were not treated as identity evidence.",task6-primary-codex-batch-04,PMID:41282876,resolved,"The sole manifested candidate exactly matches the target title, first author Qing Yao, and year 2025; it manifests PMID 41282876, DOI 10.1101/2025.10.28.25338965, and the stated primary URL. Context-only seed key and URL were not used as identity evidence.",task6-audit-codex-batch-04,none,,PMID:41282876,resolved,"The sole manifested candidate exactly matches the target title, first author Qing Yao, and year 2025; it manifests PMID 41282876, DOI 10.1101/2025.10.28.25338965, and the stated primary URL. Context-only seed key and URL were not used as identity evidence.",https://pubmed.ncbi.nlm.nih.gov/41282876/
LID-20260722-0201,NS-FORECASTING-045,SEARCH-20260719-LINEAGE-FORECASTING-45,PMID:32437930,PMID:32437930,resolved,"Exact title, first author Nalini Chintalapudi, and year 2020 match. Target has no standalone PMID/DOI; candidate reports PMID 32437930 and DOI 10.1016/j.ijid.2020.05.029. Context-only key/URL were not used as evidence.",task6-primary-codex-batch-05,PMID:32437930,resolved,"Exact title, first author Nalini Chintalapudi, and year 2020 match; candidate reports PMID 32437930 and DOI 10.1016/j.ijid.2020.05.029. No competing candidate exists; context-only seed fields were not used.",task6-audit-codex-batch-05,none,,PMID:32437930,resolved,"Exact title, first author Nalini Chintalapudi, and year 2020 match; candidate reports PMID 32437930 and DOI 10.1016/j.ijid.2020.05.029. No competing candidate exists; context-only seed fields were not used.",https://pubmed.ncbi.nlm.nih.gov/32437930/
LID-20260722-0202,NS-FORECASTING-046,SEARCH-20260719-LINEAGE-FORECASTING-46,PMID:25457601,PMID:25457601,resolved,"Exact title, first author K K Richards, and year 2014 match. Target has no standalone PMID/DOI; candidate reports PMID 25457601 and DOI 10.1016/j.sste.2014.08.002. Context-only key/URL were not used as evidence.",task6-primary-codex-batch-05,PMID:25457601,resolved,"Exact title, first author K K Richards, and year 2014 match; candidate reports PMID 25457601 and DOI 10.1016/j.sste.2014.08.002. No competing candidate exists; context-only seed fields were not used.",task6-audit-codex-batch-05,none,,PMID:25457601,resolved,"Exact title, first author K K Richards, and year 2014 match; candidate reports PMID 25457601 and DOI 10.1016/j.sste.2014.08.002. No competing candidate exists; context-only seed fields were not used.",https://pubmed.ncbi.nlm.nih.gov/25457601/
LID-20260722-0203,NS-FORECASTING-047,SEARCH-20260719-LINEAGE-FORECASTING-47,PMID:31573952,PMID:31573952,resolved,"Exact title, first author Kirsty Marie McIntyre, and year 2019 match. Target has no standalone PMID/DOI; candidate reports PMID 31573952 and DOI 10.2196/13941. Context-only key/URL were not used as evidence.",task6-primary-codex-batch-05,PMID:31573952,resolved,"Exact title, first author Kirsty Marie McIntyre, and year 2019 match; candidate reports PMID 31573952 and DOI 10.2196/13941. No competing candidate exists; context-only seed fields were not used.",task6-audit-codex-batch-05,none,,PMID:31573952,resolved,"Exact title, first author Kirsty Marie McIntyre, and year 2019 match; candidate reports PMID 31573952 and DOI 10.2196/13941. No competing candidate exists; context-only seed fields were not used.",https://pubmed.ncbi.nlm.nih.gov/31573952/
LID-20260722-0204,NS-FORECASTING-048,SEARCH-20260719-LINEAGE-FORECASTING-48,PMID:20595315,PMID:20595315,resolved,"Exact title, first author Xia Jiang, and year 2010 match. Target has no standalone PMID/DOI; candidate reports PMID 20595315 and DOI 10.1136/jamia.2009.000356. Context-only key/URL were not used as evidence.",task6-primary-codex-batch-05,PMID:20595315,resolved,"Exact title, first author Xia Jiang, and year 2010 match; candidate reports PMID 20595315 and DOI 10.1136/jamia.2009.000356. No competing candidate exists; context-only seed fields were not used.",task6-audit-codex-batch-05,none,,PMID:20595315,resolved,"Exact title, first author Xia Jiang, and year 2010 match; candidate reports PMID 20595315 and DOI 10.1136/jamia.2009.000356. No competing candidate exists; context-only seed fields were not used.",https://pubmed.ncbi.nlm.nih.gov/20595315/
LID-20260722-0205,NS-FORECASTING-049,SEARCH-20260719-LINEAGE-FORECASTING-49,PMID:30922348,PMID:30922348,resolved,"Exact title, first author Gaëtan Texier, and year 2019 match. Target has no standalone PMID/DOI; candidate reports PMID 30922348 and DOI 10.1186/s12911-019-0802-3. Context-only key/URL were not used as evidence.",task6-primary-codex-batch-05,PMID:30922348,resolved,"Exact correction title, first author Gaëtan Texier, and year 2019 match; candidate reports PMID 30922348 and DOI 10.1186/s12911-019-0802-3. No competing candidate exists; context-only seed fields were not used.",task6-audit-codex-batch-05,none,,PMID:30922348,resolved,"Exact correction title, first author Gaëtan Texier, and year 2019 match; candidate reports PMID 30922348 and DOI 10.1186/s12911-019-0802-3. No competing candidate exists; context-only seed fields were not used.",https://pubmed.ncbi.nlm.nih.gov/30922348/
LID-20260722-0206,NS-FORECASTING-050,SEARCH-20260718-LINEAGE-FORECASTING-50|SEARCH-20260719-LINEAGE-FORECASTING-50,PMID:21569721|PMID:21781476,PMID:21569721,resolved,"Candidate PMID:21569721 exactly matches the target title, first author Zhong-Jie Li, and year 2011; PMID:21781476 has a different title and first author Sheng-jie Lai. Target has no standalone PMID/DOI, and the selected candidate reports PMID 21569721 with no DOI. Context-only key/URL were not used as evidence.",task6-primary-codex-batch-05,PMID:21569721,resolved,"PMID:21569721 exactly matches the target title, first author Zhong-Jie Li, and year 2011; no DOI is manifested. PMID:21781476 is a different title led by Sheng-jie Lai, so it is excluded. Context-only seed fields were not used.",task6-audit-codex-batch-05,none,,PMID:21569721,resolved,"PMID:21569721 exactly matches the target title, first author Zhong-Jie Li, and year 2011; no DOI is manifested. PMID:21781476 is a different title led by Sheng-jie Lai, so it is excluded. Context-only seed fields were not used.",https://pubmed.ncbi.nlm.nih.gov/21569721/
LID-20260722-0207,NS-FORECASTING-051,SEARCH-20260719-LINEAGE-FORECASTING-51,PMID:22093879,PMID:22093879,resolved,"Exact title, first author J M Rounds, and year 2012 match. Target has no standalone PMID/DOI; candidate reports PMID 22093879 and DOI 10.1017/s0950268811002330. Context-only key/URL were not used as evidence.",task6-primary-codex-batch-05,PMID:22093879,resolved,"Exact title, first author J M Rounds, and year 2012 match; candidate reports PMID 22093879 and DOI 10.1017/s0950268811002330. No competing candidate exists; context-only seed fields were not used.",task6-audit-codex-batch-05,none,,PMID:22093879,resolved,"Exact title, first author J M Rounds, and year 2012 match; candidate reports PMID 22093879 and DOI 10.1017/s0950268811002330. No competing candidate exists; context-only seed fields were not used.",https://pubmed.ncbi.nlm.nih.gov/22093879/
LID-20260722-0208,NS-FORECASTING-052,SEARCH-20260719-LINEAGE-FORECASTING-52,PMID:41020301,PMID:41020301,resolved,"Exact title, first author Neil Franklin, and year 2025 match. Target has no standalone PMID/DOI; candidate reports PMID 41020301 and DOI 10.1017/s0950268825100617. Context-only key/URL were not used as evidence.",task6-primary-codex-batch-05,PMID:41020301,resolved,"Exact title, first author Neil Franklin, and year 2025 match; candidate reports PMID 41020301 and DOI 10.1017/s0950268825100617. No competing candidate exists; context-only seed fields were not used.",task6-audit-codex-batch-05,none,,PMID:41020301,resolved,"Exact title, first author Neil Franklin, and year 2025 match; candidate reports PMID 41020301 and DOI 10.1017/s0950268825100617. No competing candidate exists; context-only seed fields were not used.",https://pubmed.ncbi.nlm.nih.gov/41020301/
LID-20260722-0209,NS-FORECASTING-053,SEARCH-20260719-LINEAGE-FORECASTING-53,PMID:21115835|PMID:27649306,PMID:21115835,resolved,"Candidate PMID:21115835 exactly matches the target title, first author Emily H Chan, and year 2010; PMID:27649306 instead has an expanded title, first author Sheryl A Kluberg, and year 2016. Target has no standalone PMID/DOI; selected candidate reports DOI 10.1073/pnas.1006219107. Context-only key/URL were not used as evidence.",task6-primary-codex-batch-05,PMID:21115835,resolved,"PMID:21115835 exactly matches the target title, first author Emily H Chan, and year 2010, with DOI 10.1073/pnas.1006219107. PMID:27649306 instead has an expanded 1996-2014 title, first author Sheryl A Kluberg, and year 2016. Context-only seed fields were not used.",task6-audit-codex-batch-05,none,,PMID:21115835,resolved,"PMID:21115835 exactly matches the target title, first author Emily H Chan, and year 2010, with DOI 10.1073/pnas.1006219107. PMID:27649306 instead has an expanded 1996-2014 title, first author Sheryl A Kluberg, and year 2016. Context-only seed fields were not used.",https://pubmed.ncbi.nlm.nih.gov/21115835/
LID-20260722-0210,NS-FORECASTING-054,SEARCH-20260719-LINEAGE-FORECASTING-54,PMID:24391797,PMID:24391797,resolved,"Exact title, first author David N Fisman, and year 2013 match. Target has no standalone PMID/DOI; candidate reports PMID 24391797 and DOI 10.1371/journal.pone.0083622. Context-only key/URL were not used as evidence.",task6-primary-codex-batch-05,PMID:24391797,resolved,"Exact title, first author David N Fisman, and year 2013 match; candidate reports PMID 24391797 and DOI 10.1371/journal.pone.0083622. No competing candidate exists; context-only seed fields were not used.",task6-audit-codex-batch-05,none,,PMID:24391797,resolved,"Exact title, first author David N Fisman, and year 2013 match; candidate reports PMID 24391797 and DOI 10.1371/journal.pone.0083622. No competing candidate exists; context-only seed fields were not used.",https://pubmed.ncbi.nlm.nih.gov/24391797/
LID-20260722-0211,NS-FORECASTING-055,SEARCH-20260719-LINEAGE-FORECASTING-55,PMID:36496364,PMID:36496364,resolved,"Exact title, first author Qingyu An, and year 2022 match. Target has no standalone PMID/DOI; candidate reports PMID 36496364 and DOI 10.1186/s12879-022-07911-4. Context-only key/URL were not used as evidence.",task6-primary-codex-batch-05,PMID:36496364,resolved,"Exact title, first author Qingyu An, and year 2022 match; candidate reports PMID 36496364 and DOI 10.1186/s12879-022-07911-4. No competing candidate exists; context-only seed fields were not used.",task6-audit-codex-batch-05,none,,PMID:36496364,resolved,"Exact title, first author Qingyu An, and year 2022 match; candidate reports PMID 36496364 and DOI 10.1186/s12879-022-07911-4. No competing candidate exists; context-only seed fields were not used.",https://pubmed.ncbi.nlm.nih.gov/36496364/
LID-20260722-0212,NS-FORECASTING-056,SEARCH-20260719-LINEAGE-FORECASTING-56,PMID:20056004,PMID:20056004,resolved,"Exact title, first author Hiroshi Nishiura, and year 2010 match. Target has no standalone PMID/DOI; candidate reports PMID 20056004 and DOI 10.1186/1742-4682-7-1. Context-only key/URL were not used as evidence.",task6-primary-codex-batch-05,PMID:20056004,resolved,"Exact title, first author Hiroshi Nishiura, and year 2010 match; candidate reports PMID 20056004 and DOI 10.1186/1742-4682-7-1. No competing candidate exists; context-only seed fields were not used.",task6-audit-codex-batch-05,none,,PMID:20056004,resolved,"Exact title, first author Hiroshi Nishiura, and year 2010 match; candidate reports PMID 20056004 and DOI 10.1186/1742-4682-7-1. No competing candidate exists; context-only seed fields were not used.",https://pubmed.ncbi.nlm.nih.gov/20056004/
LID-20260722-0213,NS-FORECASTING-057,SEARCH-20260718-LINEAGE-FORECASTING-57|SEARCH-20260719-LINEAGE-FORECASTING-57,PMID:41011793,PMID:41011793,resolved,"Exact title, compound first-author name Ina Sze-Ting Lee, and year 2025 match across the manifested queries. Target has no standalone PMID/DOI; candidate reports PMID 41011793 and DOI 10.3390/pathogens14090893. Context-only key/URL were not used as evidence.",task6-primary-codex-batch-05,PMID:41011793,resolved,"Exact title, compound-name first author Ina Sze-Ting Lee, and year 2025 match; candidate reports PMID 41011793 and DOI 10.3390/pathogens14090893. No competing candidate exists; context-only seed fields were not used.",task6-audit-codex-batch-05,none,,PMID:41011793,resolved,"Exact title, compound-name first author Ina Sze-Ting Lee, and year 2025 match; candidate reports PMID 41011793 and DOI 10.3390/pathogens14090893. No competing candidate exists; context-only seed fields were not used.",https://pubmed.ncbi.nlm.nih.gov/41011793/
LID-20260722-0214,NS-FORECASTING-058,SEARCH-20260719-LINEAGE-FORECASTING-58,PMID:35947603,PMID:35947603,resolved,"Exact title, first author Gustavo M Athayde, and year 2022 match. Target has no standalone PMID/DOI; candidate reports PMID 35947603 and DOI 10.1371/journal.pone.0271577. Context-only key/URL were not used as evidence.",task6-primary-codex-batch-05,PMID:35947603,resolved,"Exact title, first author Gustavo M Athayde, and year 2022 match; candidate reports PMID 35947603 and DOI 10.1371/journal.pone.0271577. No competing candidate exists; context-only seed fields were not used.",task6-audit-codex-batch-05,none,,PMID:35947603,resolved,"Exact title, first author Gustavo M Athayde, and year 2022 match; candidate reports PMID 35947603 and DOI 10.1371/journal.pone.0271577. No competing candidate exists; context-only seed fields were not used.",https://pubmed.ncbi.nlm.nih.gov/35947603/
LID-20260722-0215,NS-FORECASTING-059,SEARCH-20260719-LINEAGE-FORECASTING-59,PMID:25254986,PMID:25254986,resolved,"Exact title, first author Martin I Meltzer, and year 2014 match. Target has no standalone PMID/DOI; candidate reports PMID 25254986 and no DOI. Context-only key/URL were not used as evidence.",task6-primary-codex-batch-05,PMID:25254986,resolved,"Exact title, first author Martin I Meltzer, and year 2014 match; candidate reports PMID 25254986 and no DOI. No competing candidate exists; context-only seed fields were not used.",task6-audit-codex-batch-05,none,,PMID:25254986,resolved,"Exact title, first author Martin I Meltzer, and year 2014 match; candidate reports PMID 25254986 and no DOI. No competing candidate exists; context-only seed fields were not used.",https://pubmed.ncbi.nlm.nih.gov/25254986/
LID-20260722-0216,NS-FORECASTING-060,SEARCH-20260718-LINEAGE-FORECASTING-60|SEARCH-20260719-LINEAGE-FORECASTING-60,PMID:20619130,PMID:20619130,resolved,"Exact title, first author N G Becker, and year 2010 match across the manifested queries. Target has no standalone PMID/DOI; candidate reports PMID 20619130 and no DOI. Context-only key/URL were not used as evidence.",task6-primary-codex-batch-05,PMID:20619130,resolved,"Exact title, first author N G Becker, and year 2010 match; candidate reports PMID 20619130 and no DOI. No competing candidate exists; context-only seed fields were not used.",task6-audit-codex-batch-05,none,,PMID:20619130,resolved,"Exact title, first author N G Becker, and year 2010 match; candidate reports PMID 20619130 and no DOI. No competing candidate exists; context-only seed fields were not used.",https://pubmed.ncbi.nlm.nih.gov/20619130/
LID-20260722-0217,NS-FORECASTING-061,SEARCH-20260719-LINEAGE-FORECASTING-61,PMID:23831141,PMID:23831141,resolved,"Exact title, first author Romulus Breban, and year 2013 match. Target has no standalone PMID/DOI; candidate reports PMID 23831141 and DOI 10.1016/s0140-6736(13)61492-0. Context-only key/URL were not used as evidence.",task6-primary-codex-batch-05,PMID:23831141,resolved,"Exact title, first author Romulus Breban, and year 2013 match; candidate reports PMID 23831141 and DOI 10.1016/s0140-6736(13)61492-0. No competing candidate exists; context-only seed fields were not used.",task6-audit-codex-batch-05,none,,PMID:23831141,resolved,"Exact title, first author Romulus Breban, and year 2013 match; candidate reports PMID 23831141 and DOI 10.1016/s0140-6736(13)61492-0. No competing candidate exists; context-only seed fields were not used.",https://pubmed.ncbi.nlm.nih.gov/23831141/
LID-20260722-0218,NS-FORECASTING-062,SEARCH-20260719-LINEAGE-FORECASTING-62,PMID:20195446,PMID:20195446,resolved,"Exact title, first author Hiroshi Nishiura, and year 2010 match. Target has no standalone PMID/DOI; candidate reports PMID 20195446 and DOI 10.3390/ijerph7010291. Context-only key/URL were not used as evidence.",task6-primary-codex-batch-05,PMID:20195446,resolved,"Exact title, first author Hiroshi Nishiura, and year 2010 match; candidate reports PMID 20195446 and DOI 10.3390/ijerph7010291. No competing candidate exists; context-only seed fields were not used.",task6-audit-codex-batch-05,none,,PMID:20195446,resolved,"Exact title, first author Hiroshi Nishiura, and year 2010 match; candidate reports PMID 20195446 and DOI 10.3390/ijerph7010291. No competing candidate exists; context-only seed fields were not used.",https://pubmed.ncbi.nlm.nih.gov/20195446/
LID-20260722-0219,NS-FORECASTING-063,SEARCH-20260719-LINEAGE-FORECASTING-63,PMID:37994774,PMID:37994774,resolved,"Exact title, first author E Kalluci, and year 2023 match. Target has no standalone PMID/DOI; candidate reports PMID 37994774 and DOI 10.7417/ct.2023.2497. Context-only key/URL were not used as evidence.",task6-primary-codex-batch-05,PMID:37994774,resolved,"Exact title, first author E Kalluci, and year 2023 match; candidate reports PMID 37994774 and DOI 10.7417/ct.2023.2497. No competing candidate exists; context-only seed fields were not used.",task6-audit-codex-batch-05,none,,PMID:37994774,resolved,"Exact title, first author E Kalluci, and year 2023 match; candidate reports PMID 37994774 and DOI 10.7417/ct.2023.2497. No competing candidate exists; context-only seed fields were not used.",https://pubmed.ncbi.nlm.nih.gov/37994774/
LID-20260722-0220,NS-FORECASTING-064,SEARCH-20260719-LINEAGE-FORECASTING-64,PMID:33034345,PMID:33034345,resolved,"Exact title, first author Laura F White, and year 2021 match. Target has no standalone PMID/DOI; candidate reports PMID 33034345 and DOI 10.1093/aje/kwaa211. Context-only key/URL were not used as evidence.",task6-primary-codex-batch-05,PMID:33034345,resolved,"Exact title, first author Laura F White, and year 2021 match; candidate reports PMID 33034345 and DOI 10.1093/aje/kwaa211. No competing candidate exists; context-only seed fields were not used.",task6-audit-codex-batch-05,none,,PMID:33034345,resolved,"Exact title, first author Laura F White, and year 2021 match; candidate reports PMID 33034345 and DOI 10.1093/aje/kwaa211. No competing candidate exists; context-only seed fields were not used.",https://pubmed.ncbi.nlm.nih.gov/33034345/
LID-20260722-0221,NS-FORECASTING-065,SEARCH-20260719-LINEAGE-FORECASTING-65,PMID:22089631,PMID:22089631,resolved,"Exact title, first author Kathryn Glass, and year 2012 match. Target has no standalone PMID/DOI; candidate reports PMID 22089631 and DOI 10.1097/ede.0b013e31823a44a5. Context-only key/URL were not used as evidence.",task6-primary-codex-batch-05,PMID:22089631,resolved,"Exact title, first author Kathryn Glass, and year 2012 match; candidate reports PMID 22089631 and DOI 10.1097/ede.0b013e31823a44a5. No competing candidate exists; context-only seed fields were not used.",task6-audit-codex-batch-05,none,,PMID:22089631,resolved,"Exact title, first author Kathryn Glass, and year 2012 match; candidate reports PMID 22089631 and DOI 10.1097/ede.0b013e31823a44a5. No competing candidate exists; context-only seed fields were not used.",https://pubmed.ncbi.nlm.nih.gov/22089631/
LID-20260722-0222,NS-FORECASTING-066,SEARCH-20260719-LINEAGE-FORECASTING-66,PMID:21120484,PMID:21120484,resolved,"Exact title, first author Lorenzo Pellis, and year 2011 match. Target has no standalone PMID/DOI; candidate reports PMID 21120484 and DOI 10.1007/s00285-010-0386-0. Context-only key/URL were not used as evidence.",task6-primary-codex-batch-05,PMID:21120484,resolved,"Exact title, first author Lorenzo Pellis, and year 2011 match; candidate reports PMID 21120484 and DOI 10.1007/s00285-010-0386-0. No competing candidate exists; context-only seed fields were not used.",task6-audit-codex-batch-05,none,,PMID:21120484,resolved,"Exact title, first author Lorenzo Pellis, and year 2011 match; candidate reports PMID 21120484 and DOI 10.1007/s00285-010-0386-0. No competing candidate exists; context-only seed fields were not used.",https://pubmed.ncbi.nlm.nih.gov/21120484/
LID-20260722-0223,NS-FORECASTING-067,SEARCH-20260719-LINEAGE-FORECASTING-67,PMID:32691014,PMID:32691014,resolved,"Exact title, first author David N Fisman, and year 2020 match. Target has no standalone PMID/DOI; candidate reports PMID 32691014 and DOI 10.1016/j.idm.2020.06.004. Context-only key/URL were not used as evidence.",task6-primary-codex-batch-05,PMID:32691014,resolved,"Exact title, first author David N Fisman, and year 2020 match; candidate reports PMID 32691014 and DOI 10.1016/j.idm.2020.06.004. No competing candidate exists; context-only seed fields were not used.",task6-audit-codex-batch-05,none,,PMID:32691014,resolved,"Exact title, first author David N Fisman, and year 2020 match; candidate reports PMID 32691014 and DOI 10.1016/j.idm.2020.06.004. No competing candidate exists; context-only seed fields were not used.",https://pubmed.ncbi.nlm.nih.gov/32691014/
LID-20260722-0224,NS-FORECASTING-068,SEARCH-20260719-LINEAGE-FORECASTING-68,PMID:20607242,PMID:20607242,resolved,"Exact title, first author Nicolas Bacaër, and year 2011 match. Target has no standalone PMID/DOI; candidate reports PMID 20607242 and DOI 10.1007/s00285-010-0354-8. Context-only key/URL were not used as evidence.",task6-primary-codex-batch-05,PMID:20607242,resolved,"Exact title, first author Nicolas Bacaër, and year 2011 match; candidate reports PMID 20607242 and DOI 10.1007/s00285-010-0354-8. No competing candidate exists; context-only seed fields were not used.",task6-audit-codex-batch-05,none,,PMID:20607242,resolved,"Exact title, first author Nicolas Bacaër, and year 2011 match; candidate reports PMID 20607242 and DOI 10.1007/s00285-010-0354-8. No competing candidate exists; context-only seed fields were not used.",https://pubmed.ncbi.nlm.nih.gov/20607242/
LID-20260722-0225,NS-FORECASTING-069,SEARCH-20260718-LINEAGE-FORECASTING-69|SEARCH-20260719-LINEAGE-FORECASTING-69,PMID:21210241,PMID:21210241,resolved,"Exact title, first author Viggo Andreasen, and year 2011 match across the manifested queries. Target has no standalone PMID/DOI; candidate reports PMID 21210241 and DOI 10.1007/s11538-010-9623-3. Context-only key/URL were not used as evidence.",task6-primary-codex-batch-05,PMID:21210241,resolved,"Exact title, first author Viggo Andreasen, and year 2011 match; candidate reports PMID 21210241 and DOI 10.1007/s11538-010-9623-3. No competing candidate exists; context-only seed fields were not used.",task6-audit-codex-batch-05,none,,PMID:21210241,resolved,"Exact title, first author Viggo Andreasen, and year 2011 match; candidate reports PMID 21210241 and DOI 10.1007/s11538-010-9623-3. No competing candidate exists; context-only seed fields were not used.",https://pubmed.ncbi.nlm.nih.gov/21210241/
LID-20260722-0226,NS-FORECASTING-070,SEARCH-20260719-LINEAGE-FORECASTING-70,PMID:34151970,PMID:34151970,resolved,"Exact title, first author Mihaela Curmei, and year 2021 match. Target has no standalone PMID/DOI; candidate reports PMID 34151970 and DOI 10.1093/ije/dyab108. Context-only key/URL were not used as evidence.",task6-primary-codex-batch-05,PMID:34151970,resolved,"Exact title, first author Mihaela Curmei, and year 2021 match; candidate reports PMID 34151970 and DOI 10.1093/ije/dyab108. No competing candidate exists; context-only seed fields were not used.",task6-audit-codex-batch-05,none,,PMID:34151970,resolved,"Exact title, first author Mihaela Curmei, and year 2021 match; candidate reports PMID 34151970 and DOI 10.1093/ije/dyab108. No competing candidate exists; context-only seed fields were not used.",https://pubmed.ncbi.nlm.nih.gov/34151970/
LID-20260722-0227,NS-FORECASTING-071,SEARCH-20260719-LINEAGE-FORECASTING-71,PMID:25186370,PMID:25186370,resolved,"Exact title, first author Matthew Biggerstaff, and year 2014 match. Target has no standalone PMID/DOI; candidate reports PMID 25186370 and DOI 10.1186/1471-2334-14-480. Context-only key/URL were not used as evidence.",task6-primary-codex-batch-05,PMID:25186370,resolved,"Exact title, first author Matthew Biggerstaff, and year 2014 match; candidate reports PMID 25186370 and DOI 10.1186/1471-2334-14-480. No competing candidate exists; context-only seed fields were not used.",task6-audit-codex-batch-05,none,,PMID:25186370,resolved,"Exact title, first author Matthew Biggerstaff, and year 2014 match; candidate reports PMID 25186370 and DOI 10.1186/1471-2334-14-480. No competing candidate exists; context-only seed fields were not used.",https://pubmed.ncbi.nlm.nih.gov/25186370/
LID-20260722-0228,NS-FORECASTING-072,SEARCH-20260719-LINEAGE-FORECASTING-72,PMID:34574664,PMID:34574664,resolved,"Exact title, first author Francesco Bellocchio, and year 2021 match. Target has no standalone PMID/DOI; candidate reports PMID 34574664 and DOI 10.3390/ijerph18189739. Context-only key/URL were not used as evidence.",task6-primary-codex-batch-05,PMID:34574664,resolved,"Exact title, first author Francesco Bellocchio, and year 2021 match; candidate reports PMID 34574664 and DOI 10.3390/ijerph18189739. No competing candidate exists; context-only seed fields were not used.",task6-audit-codex-batch-05,none,,PMID:34574664,resolved,"Exact title, first author Francesco Bellocchio, and year 2021 match; candidate reports PMID 34574664 and DOI 10.3390/ijerph18189739. No competing candidate exists; context-only seed fields were not used.",https://pubmed.ncbi.nlm.nih.gov/34574664/
LID-20260722-0229,NS-FORECASTING-073,SEARCH-20260719-LINEAGE-FORECASTING-73,PMID:20092624,PMID:20092624,resolved,"Exact title, first author Laurence Randrianasolo, and year 2010 match. Target has no standalone PMID/DOI; candidate reports PMID 20092624 and DOI 10.1186/1471-2458-10-31. Context-only key/URL were not used as evidence.",task6-primary-codex-batch-05,PMID:20092624,resolved,"Exact title, first author Laurence Randrianasolo, and year 2010 match; candidate reports PMID 20092624 and DOI 10.1186/1471-2458-10-31. No competing candidate exists; context-only seed fields were not used.",task6-audit-codex-batch-05,none,,PMID:20092624,resolved,"Exact title, first author Laurence Randrianasolo, and year 2010 match; candidate reports PMID 20092624 and DOI 10.1186/1471-2458-10-31. No competing candidate exists; context-only seed fields were not used.",https://pubmed.ncbi.nlm.nih.gov/20092624/
LID-20260722-0230,NS-FORECASTING-074,SEARCH-20260719-LINEAGE-FORECASTING-74,PMID:25693816,PMID:25693816,resolved,"Exact title, first author Babasola O Olugasa, and year 2015 match. Target has no standalone PMID/DOI; candidate reports PMID 25693816 and DOI 10.4103/1596-3519.149892. Context-only key/URL were not used as evidence.",task6-primary-codex-batch-05,PMID:25693816,resolved,"Exact title, first author Babasola O Olugasa, and year 2015 match; candidate reports PMID 25693816 and DOI 10.4103/1596-3519.149892. No competing candidate exists; context-only seed fields were not used.",task6-audit-codex-batch-05,none,,PMID:25693816,resolved,"Exact title, first author Babasola O Olugasa, and year 2015 match; candidate reports PMID 25693816 and DOI 10.4103/1596-3519.149892. No competing candidate exists; context-only seed fields were not used.",https://pubmed.ncbi.nlm.nih.gov/25693816/
LID-20260722-0231,NS-FORECASTING-075,SEARCH-20260719-LINEAGE-FORECASTING-75,PMID:38457405,PMID:38457405,resolved,"Exact title, first author Nilantha Karasinghe, and year 2024 match. Target has no standalone PMID/DOI; candidate reports PMID 38457405 and DOI 10.1371/journal.pone.0299953. Context-only key/URL were not used as evidence.",task6-primary-codex-batch-05,PMID:38457405,resolved,"Exact title, first author Nilantha Karasinghe, and year 2024 match; candidate reports PMID 38457405 and DOI 10.1371/journal.pone.0299953. No competing candidate exists; context-only seed fields were not used.",task6-audit-codex-batch-05,none,,PMID:38457405,resolved,"Exact title, first author Nilantha Karasinghe, and year 2024 match; candidate reports PMID 38457405 and DOI 10.1371/journal.pone.0299953. No competing candidate exists; context-only seed fields were not used.",https://pubmed.ncbi.nlm.nih.gov/38457405/
