candidate_key,query_id,named_source_id,candidate_rank,pmid,doi,title,year,journal,authors,source_url,raw_path,raw_sha256
PMID:30334918,SEARCH-20260720-LINEAGE-CAUSAL-84,NS-CAUSAL-084,1,30334918,10.1097/ede.0000000000000938,Challenges in Estimating the Impact of Vaccination with Sparse Data.,2019,"Epidemiology (Cambridge, Mass.)",Kayoko Shioda; Cynthia Schuck-Paim; Robert J Taylor; Roger Lustig; Lone Simonsen; Joshua L Warren; Daniel M Weinberger,https://pubmed.ncbi.nlm.nih.gov/30334918/,raw/SEARCH-20260720-LINEAGE-CAUSAL-84.efetch.000000000-000000000.xml,ff9ce7bc3d964fc4d9302f5c8f16f782886f30dfea62952941b2df65a2155c57
PMID:30683242,SEARCH-20260720-LINEAGE-CAUSAL-85,NS-CAUSAL-085,1,30683242,10.1016/s2214-109x(18)30455-8,Effect of pneumococcal conjugate vaccine introduction on childhood pneumonia mortality in Brazil: a retrospective observational study.,2019,The Lancet. Global health,Cynthia Schuck-Paim; Robert J Taylor; Wladimir J Alonso; Daniel M Weinberger; Lone Simonsen,https://pubmed.ncbi.nlm.nih.gov/30683242/,raw/SEARCH-20260720-LINEAGE-CAUSAL-85.efetch.000000000-000000000.xml,6480d1d458402e896604100c33ed7bdac57c4807fad2ca8e9f79254b9832cf70
PMID:31529036,SEARCH-20260720-LINEAGE-CAUSAL-86,NS-CAUSAL-086,1,31529036,10.1093/aje/kwz194,"RE: ""EFFECT ESTIMATES IN RANDOMIZED TRIALS AND OBSERVATIONAL STUDIES: COMPARING APPLES WITH APPLES"".",2020,American journal of epidemiology,Michael Schomaker; Felicitas Kühne; Uwe Siebert,https://pubmed.ncbi.nlm.nih.gov/31529036/,raw/SEARCH-20260720-LINEAGE-CAUSAL-86.efetch.000000000-000000001.xml,0a77d352fb16d4c29344e89eb981bb03f516a7ee9f42d8dee86b3dcc50191e43
PMID:31063192,SEARCH-20260720-LINEAGE-CAUSAL-86,NS-CAUSAL-086,2,31063192,10.1093/aje/kwz100,Effect Estimates in Randomized Trials and Observational Studies: Comparing Apples With Apples.,2019,American journal of epidemiology,Sara Lodi; Andrew Phillips; Jens Lundgren; Roger Logan; Shweta Sharma; Stephen R Cole; Abdel Babiker; Matthew Law; Haitao Chu; Dana Byrne; Andrzej Horban; Jonathan A C Sterne; Kholoud Porter; Caroline Sabin; Dominique Costagliola; Sophie Abgrall; John Gill; Giota Touloumi; Antonio G Pacheco; Ard van Sighem; Peter Reiss; Heiner C Bucher; Alexandra Montoliu Giménez; Inmaculada Jarrin; Linda Wittkop; Laurence Meyer; Santiago Perez-Hoyos; Amy Justice; James D Neaton; Miguel A Hernán; INSIGHT START Study Group and the HIV-CAUSAL Collaboration,https://pubmed.ncbi.nlm.nih.gov/31063192/,raw/SEARCH-20260720-LINEAGE-CAUSAL-86.efetch.000000000-000000001.xml,0a77d352fb16d4c29344e89eb981bb03f516a7ee9f42d8dee86b3dcc50191e43
PMID:29112066,SEARCH-20260721-LINEAGE-CAUSAL-87,NS-CAUSAL-087,1,29112066,10.1097/qad.0000000000001673,Emulating a target trial of antiretroviral therapy regimens started before conception and risk of adverse birth outcomes.,2018,"AIDS (London, England)",Ellen C Caniglia; Rebecca Zash; Denise L Jacobson; Modiegi Diseko; Gloria Mayondi; Shahin Lockman; Jennifer Y Chen; Mompati Mmalane; Joseph Makhema; Miguel A Hernán; Roger L Shapiro,https://pubmed.ncbi.nlm.nih.gov/29112066/,raw/SEARCH-20260721-LINEAGE-CAUSAL-87.efetch.000000000-000000000.xml,504463a28172997707544c288e114fe0db4b9441735594fae496af83dad08dd2
PMID:21556287,SEARCH-20260720-LINEAGE-CAUSAL-88,NS-CAUSAL-088,1,21556287,10.2202/1557-4679.1307,Targeted maximum likelihood estimation of effect modification parameters in survival analysis.,2011,The international journal of biostatistics,Ori M Stitelman; C William Wester; Victor De Gruttola; Mark J van der Laan,https://pubmed.ncbi.nlm.nih.gov/21556287/,raw/SEARCH-20260720-LINEAGE-CAUSAL-88.efetch.000000000-000000000.xml,1c892822cb1e9cbaf30a2f51c525de973552bb9412e56fab587e14fad298cec0
PMID:25505499,SEARCH-20260720-LINEAGE-CAUSAL-89,NS-CAUSAL-089,1,25505499,10.1214/14-aoas727,EFFECT OF BREASTFEEDING ON GASTROINTESTINAL INFECTION IN INFANTS: A TARGETED MAXIMUM LIKELIHOOD APPROACH FOR CLUSTERED LONGITUDINAL DATA.,2014,The annals of applied statistics,Mireille E Schnitzer; Mark J van der Laan; Erica E M Moodie; Robert W Platt,https://pubmed.ncbi.nlm.nih.gov/25505499/,raw/SEARCH-20260720-LINEAGE-CAUSAL-89.efetch.000000000-000000000.xml,8d9f1ed0abbd288a82c6ac7890cf59a367e650548694c6cdcfa39b24d9d2877a
PMID:24962756,SEARCH-20260720-LINEAGE-CAUSAL-90,NS-CAUSAL-090,1,24962756,10.1016/j.vaccine.2014.06.053,Estimates of 2012/13 influenza vaccine effectiveness using the case test-negative control design with different influenza negative control groups.,2014,Vaccine,Baltazar Nunes; Ausenda Machado; Raquel Guiomar; Pedro Pechirra; Patrícia Conde; Paula Cristovão; Isabel Falcão,https://pubmed.ncbi.nlm.nih.gov/24962756/,raw/SEARCH-20260720-LINEAGE-CAUSAL-90.efetch.000000000-000000000.xml,adef9a6df1e7190bd1ddd8e174c71997465ce990c6bbb9a404dad0133ecbfd43
PMID:26436611,SEARCH-20260721-LINEAGE-CAUSAL-91,NS-CAUSAL-091,1,26436611,10.1001/jama.2015.12160,Association Between Hospitalization With Community-Acquired Laboratory-Confirmed Influenza Pneumonia and Prior Receipt of Influenza Vaccination.,2015,JAMA,Carlos G Grijalva; Yuwei Zhu; Derek J Williams; Wesley H Self; Krow Ampofo; Andrew T Pavia; Chris R Stockmann; Jonathan McCullers; Sandra R Arnold; Richard G Wunderink; Evan J Anderson; Stephen Lindstrom; Alicia M Fry; Ivo M Foppa; Lyn Finelli; Anna M Bramley; Seema Jain; Marie R Griffin; Kathryn M Edwards,https://pubmed.ncbi.nlm.nih.gov/26436611/,raw/SEARCH-20260721-LINEAGE-CAUSAL-91.efetch.000000000-000000000.xml,79254b10b3eb80a6368a27ee1a1b3d5088b85d10191df59f84f777df3fdfc98a
PMID:38191258,SEARCH-20260721-LINEAGE-CAUSAL-92,NS-CAUSAL-092,1,38191258,10.1136/bmjopen-2023-073766,Risk factors for SARS-CoV-2 infection: a test-negative case-control study with additional population controls in Norway.,2024,BMJ open,Marjut Sarjomaa; Chi Zhang; Yngvar Tveten; Hege Kersten; Harald Reiso; Randi Eikeland; Johny Kongerud; Kristine Karlsrud Berg; Carina Thilesen; Svein Arne Nordbø; Ingeborg S Aaberge; Jan Vandenbroucke; Neil Pearce; Anne Kristin Moeller Fell,https://pubmed.ncbi.nlm.nih.gov/38191258/,raw/SEARCH-20260721-LINEAGE-CAUSAL-92.efetch.000000000-000000001.xml,e18fe07ba7bf417abecf5c820f15766d025388fde8c97059832b972cc805e1ac
PMID:32841988,SEARCH-20260721-LINEAGE-CAUSAL-92,NS-CAUSAL-092,2,32841988,10.1097/ede.0000000000001251,A Test-Negative Design with Additional Population Controls Can Be Used to Rapidly Study Causes of the SARS-CoV-2 Epidemic.,2020,"Epidemiology (Cambridge, Mass.)",Jan P Vandenbroucke; Elizabeth B Brickley; Christina M J E Vandenbroucke-Grauls; Neil Pearce,https://pubmed.ncbi.nlm.nih.gov/32841988/,raw/SEARCH-20260721-LINEAGE-CAUSAL-92.efetch.000000000-000000001.xml,e18fe07ba7bf417abecf5c820f15766d025388fde8c97059832b972cc805e1ac
PMID:25612253,SEARCH-20260720-LINEAGE-CAUSAL-93,NS-CAUSAL-093,1,25612253,10.1002/sim.6419,Change point testing in logistic regression models with interaction term.,2015,Statistics in medicine,Youyi Fong; Chongzhi Di; Sallie Permar,https://pubmed.ncbi.nlm.nih.gov/25612253/,raw/SEARCH-20260720-LINEAGE-CAUSAL-93.efetch.000000000-000000000.xml,d5955c9742bb7d2dc6b189439969c26677b7356ddd7985de276113d4f3b57909
PMID:41422940,SEARCH-20260720-LINEAGE-CAUSAL-94,NS-CAUSAL-094,1,41422940,10.1016/j.ijid.2025.108322,Threshold effects of doxycycline postexposure prophylaxis (PEP) on the gut resistome and microbiome: Evidence from change-point analyses.,2026,International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,Sheeba Santhini Manoharan-Basil; Thibaut Vanbaelen; Chris Kenyon,https://pubmed.ncbi.nlm.nih.gov/41422940/,raw/SEARCH-20260720-LINEAGE-CAUSAL-94.efetch.000000000-000000000.xml,1da4f0e8d283ee339574c6e1d6e8e8fcad099fac21faf280d24311c56a20220c
PMID:30640216,SEARCH-20260720-LINEAGE-CAUSAL-95,NS-CAUSAL-095,1,30640216,10.1097/ede.0000000000000966,Estimating Human Immunodeficiency Virus (HIV) Prevention Effects in Low-incidence Settings.,2019,"Epidemiology (Cambridge, Mass.)",Jacqueline E Rudolph; Stephen R Cole; Joseph J Eron; Angela D Kashuba; Adaora A Adimora,https://pubmed.ncbi.nlm.nih.gov/30640216/,raw/SEARCH-20260720-LINEAGE-CAUSAL-95.efetch.000000000-000000000.xml,beea718571a3216ffbdd3d6c1c8eeeac0f9cc15860387ec130fd80516f79e3bb
PMID:41066608,SEARCH-20260720-LINEAGE-CAUSAL-96,NS-CAUSAL-096,1,41066608,10.25302/08.2023.me.2017c39337,Using Visual Methods to Apply Results from COVID-19 Related Randomized Controlled Trials to Patients Receiving Care at Clinics and Hospitals,2023,PCORI Final Research Reports,Jennifer L. Lund; Michael A. Webster-Clark; Daniel Westreich; Hanna K. Sanoff; Til Stürmer; Alexander P. Keil,https://pubmed.ncbi.nlm.nih.gov/41066608/,raw/SEARCH-20260720-LINEAGE-CAUSAL-96.efetch.000000000-000000000.xml,976ae5d2c1ca127984556738129b53f6849cda452a088e7c05887e51eb3843e0
PMID:41755720,SEARCH-20260720-LINEAGE-CAUSAL-97,NS-CAUSAL-097,1,41755720,10.2807/1560-7917.es.2026.31.8.2500648,"Feasibility of conducting brand-specific influenza vaccine effectiveness studies in three Nordic countries, Denmark, Finland, Sweden.",2026,Euro surveillance : bulletin Europeen sur les maladies transmissibles = European communicable disease bulletin,Kristyna Faksova; Emilia Myrup Thiesson; Nicklas Pihlström; Ulrike Baum; Eero Poukka; Tuija Leino; Rickard Ljung; Anders Hviid,https://pubmed.ncbi.nlm.nih.gov/41755720/,raw/SEARCH-20260720-LINEAGE-CAUSAL-97.efetch.000000000-000000000.xml,739f66b0d86280afeaed9df9cc005d76f2f939c1992170515ae61345cdbe7688
PMID:21526067,SEARCH-20260720-LINEAGE-EVIDENCE-01,NS-EVIDENCE-001,1,21526067,,Capture-recapture method for assessing publication bias.,2010,Journal of research in medical sciences : the official journal of Isfahan University of Medical Sciences,Jalal Poorolajal; Ali Akbar Haghdoost; Mahmood Mahmoodi; Reza Majdzadeh; Siavosh Nasseri-Moghaddam; Akbar Fotouhi,https://pubmed.ncbi.nlm.nih.gov/21526067/,raw/SEARCH-20260720-LINEAGE-EVIDENCE-01.efetch.000000000-000000001.xml,562f8676c27ca35443bd761d0ac5d9315b9fb1e36a3898032f877b9b71d7c4b2
PMID:15135835,SEARCH-20260720-LINEAGE-EVIDENCE-01,NS-EVIDENCE-001,2,15135835,10.1016/j.jclinepi.2003.09.015,Capture-recapture is a potentially useful method for assessing publication bias.,2004,Journal of clinical epidemiology,Derrick A Bennett; Nancy K Latham; Caroline Stretton; Craig S Anderson,https://pubmed.ncbi.nlm.nih.gov/15135835/,raw/SEARCH-20260720-LINEAGE-EVIDENCE-01.efetch.000000000-000000001.xml,562f8676c27ca35443bd761d0ac5d9315b9fb1e36a3898032f877b9b71d7c4b2
PMID:29715057,SEARCH-20260721-LINEAGE-EVIDENCE-02,NS-EVIDENCE-002,1,29715057,10.1080/14760584.2018.1471987,How to evaluate potential non-specific effects of vaccines: the quest for randomized trials or time for triangulation?,2018,Expert review of vaccines,Christine Stabell Benn; Ane Bærent Fisker; Andreas Rieckmann; Aksel Karl Georg Jensen; Peter Aaby,https://pubmed.ncbi.nlm.nih.gov/29715057/,raw/SEARCH-20260721-LINEAGE-EVIDENCE-02.efetch.000000000-000000000.xml,60e54459c8f144c1863dfaa34dfe3c12e8fc8ab0315eae93ca3b33997dad9b08
PMID:31899791,SEARCH-20260720-LINEAGE-EVIDENCE-03,NS-EVIDENCE-003,1,31899791,10.1093/aje/kwz284,"Hospital Records of Pain, Fatigue, or Circulatory Symptoms in Girls Exposed to Human Papillomavirus Vaccination: Cohort, Self-Controlled Case Series, and Population Time Trend Studies.",2020,American journal of epidemiology,Reimar Wernich Thomsen; Buket Öztürk; Lars Pedersen; Sia Kromann Nicolaisen; Irene Petersen; Jørn Olsen; Henrik Toft Sørensen,https://pubmed.ncbi.nlm.nih.gov/31899791/,raw/SEARCH-20260720-LINEAGE-EVIDENCE-03.efetch.000000000-000000000.xml,2a24669f6c232599b3b228bba566491430cb7ea90a405dd94a2852b4d4f414a8
PMID:38665063,SEARCH-20260720-LINEAGE-EVIDENCE-04,NS-EVIDENCE-004,1,38665063,10.1093/pubmed/fdae067,Correction to: Impact of COVID-19 pandemic outbreak on mental health of the hospital front-line healthcare workers in Chile: a difference-in-differences approach.,2024,"Journal of public health (Oxford, England)",,https://pubmed.ncbi.nlm.nih.gov/38665063/,raw/SEARCH-20260720-LINEAGE-EVIDENCE-04.efetch.000000000-000000000.xml,b05c58cb184eb764b0b249114e996d2b11a0161dc3029be38679d63ff5c8751b
PMID:39320460,SEARCH-20260720-LINEAGE-EVIDENCE-05,NS-EVIDENCE-005,1,39320460,10.1093/cid/ciae455,Correction to: Changes in the Appropriateness of US Outpatient Antibiotic Prescribing After the COVID-19 Outbreak: An Interrupted Time series Analysis of 2017-2021 Data.,2024,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America,,https://pubmed.ncbi.nlm.nih.gov/39320460/,raw/SEARCH-20260720-LINEAGE-EVIDENCE-05.efetch.000000000-000000000.xml,11614b6cbd1836667a96b85f0f473d1f800898e19a7c8003e02945a7de305be6
PMID:25023449,SEARCH-20260720-LINEAGE-EVIDENCE-06,NS-EVIDENCE-006,1,25023449,10.1017/s0950268814000429,Using surveillance and monitoring data of different origins in a Salmonella source attribution model: a European Union example with challenges and proposed solutions.,2015,Epidemiology and infection,L V DE Knegt; S M Pires; T Hald,https://pubmed.ncbi.nlm.nih.gov/25023449/,raw/SEARCH-20260720-LINEAGE-EVIDENCE-06.efetch.000000000-000000000.xml,7c70064c9faefc3dcee63eb2fa1f8b6fcc7fefd9f29e438f820f303f7f82e19d
PMID:31673191,SEARCH-20260720-LINEAGE-EVIDENCE-07,NS-EVIDENCE-007,1,31673191,10.2471/blt.18.229138,Triangulation of measles vaccination data in the United Kingdom of Great Britain and Northern Ireland.,2019,Bulletin of the World Health Organization,Michael Edelstein; Joanne White; Antoaneta Bukasa; Vanessa Saliba; Mary Ramsay,https://pubmed.ncbi.nlm.nih.gov/31673191/,raw/SEARCH-20260720-LINEAGE-EVIDENCE-07.efetch.000000000-000000000.xml,059f6047de6fc187b8ab4545dcd45383c9e392f29bccd43baccb31c46f10caf3
PMID:33751025,SEARCH-20260721-LINEAGE-EVIDENCE-08,NS-EVIDENCE-008,1,33751025,10.1093/aje/kwab051,Data Sources That Enumerate People Experiencing Homelessness in the United States: Opportunities and Challenges for Epidemiologic Research.,2021,American journal of epidemiology,Emily Mosites; Sapna Bamrah Morris; Julie Self; Jay C Butler,https://pubmed.ncbi.nlm.nih.gov/33751025/,raw/SEARCH-20260721-LINEAGE-EVIDENCE-08.efetch.000000000-000000000.xml,8d82e09004a115ab261ac67c074d9a2f3fc0d30c93ba39bab06b351b43039add
PMID:37360780,SEARCH-20260720-LINEAGE-EVIDENCE-09,NS-EVIDENCE-009,1,37360780,10.1007/s12652-022-04329-3,Delaunay triangulation based intelligent system for the diagnosis of covid from the low radiation CXR images.,2022,Journal of ambient intelligence and humanized computing,N Sasikaladevi,https://pubmed.ncbi.nlm.nih.gov/37360780/,raw/SEARCH-20260720-LINEAGE-EVIDENCE-09.efetch.000000000-000000000.xml,5008298b66a4e782d82e4cd3750355d2f1b4932ee980c8ecc75d35a5bf4fbe74
PMID:20630145,SEARCH-20260720-LINEAGE-EVIDENCE-10,NS-EVIDENCE-010,1,20630145,10.2807/ese.15.27.19610-en,Emergence of pregnancy-related listeriosis amongst ethnic minorities in England and Wales.,2010,Euro surveillance : bulletin Europeen sur les maladies transmissibles = European communicable disease bulletin,P Mook; K A Grant; C L Little; G Kafatos; I A Gillespie,https://pubmed.ncbi.nlm.nih.gov/20630145/,raw/SEARCH-20260720-LINEAGE-EVIDENCE-10.efetch.000000000-000000000.xml,a0c727f999b9618b1b89d3ffbd63b4b7a2467c2889b21a6703d4f58a70b5ff1c
PMID:27277138,SEARCH-20260720-LINEAGE-EVIDENCE-11,NS-EVIDENCE-011,1,27277138,10.1111/risa.12637,Evolution and Use of Dynamic Transmission Models for Measles and Rubella Risk and Policy Analysis.,2016,Risk analysis : an official publication of the Society for Risk Analysis,Kimberly M Thompson,https://pubmed.ncbi.nlm.nih.gov/27277138/,raw/SEARCH-20260720-LINEAGE-EVIDENCE-11.efetch.000000000-000000000.xml,d7c9995dcef06fff444b3f5ceaee00e4a37ae606095594c01c8237e189a1aed9
PMID:21668690,SEARCH-20260720-LINEAGE-EVIDENCE-12,NS-EVIDENCE-012,1,21668690,10.1111/j.1750-2659.2011.00234.x,Transmission parameters of the A/H1N1 (2009) influenza virus pandemic: a review.,2011,Influenza and other respiratory viruses,Pierre-Yves Boëlle; Séverine Ansart; Anne Cori; Alain-Jacques Valleron,https://pubmed.ncbi.nlm.nih.gov/21668690/,raw/SEARCH-20260720-LINEAGE-EVIDENCE-12.efetch.000000000-000000000.xml,3138602bbed9f23db2878a785eac0075ee194f0c490c909422a86cd49b5607dc
PMID:37442686,SEARCH-20260720-LINEAGE-EVIDENCE-13,NS-EVIDENCE-013,1,37442686,10.1016/j.vaccine.2023.06.073,Exclusion of pregnant people from emergency vaccine clinical trials: A systematic review of clinical trial protocols and reporting from 2009 to 2019.,2023,Vaccine,Jamie Minchin; Gavin H Harris; Sasha Baumann; Emily R Smith,https://pubmed.ncbi.nlm.nih.gov/37442686/,raw/SEARCH-20260720-LINEAGE-EVIDENCE-13.efetch.000000000-000000000.xml,f25c6ee507d49eb7dda5016acd3559b179ef597cd33e9d545b8d27f0a0a14a73
PMID:30802261,SEARCH-20260720-LINEAGE-EVIDENCE-14,NS-EVIDENCE-014,1,30802261,10.1371/journal.pntd.0007092,Cutaneous leishmaniasis and co-morbid major depressive disorder: A systematic review with burden estimates.,2019,PLoS neglected tropical diseases,Freddie Bailey; Karina Mondragon-Shem; Lee Rafuse Haines; Amina Olabi; Ahmed Alorfi; José Antonio Ruiz-Postigo; Jorge Alvar; Peter Hotez; Emily R Adams; Iván D Vélez; Waleed Al-Salem; Julian Eaton; Álvaro Acosta-Serrano; David H Molyneux,https://pubmed.ncbi.nlm.nih.gov/30802261/,raw/SEARCH-20260720-LINEAGE-EVIDENCE-14.efetch.000000000-000000000.xml,549f98f5403fea77756225340f24662f218f1f1ae6f7eed1b66aad8546259596
PMID:42384755,SEARCH-20260720-LINEAGE-EVIDENCE-15,NS-EVIDENCE-015,1,42384755,10.1371/journal.pntd.0014480,Disability as a neglected outcome of neglected tropical diseases: A systematic review.,2026,PLoS neglected tropical diseases,Caio Cesar Leiva Bastos Barrionuevo; Jefferson da Silva Valente; Bernardo Maia da Silva; Cássia da Luz Goulart; Alex Maciel; Aldair Darlan Santos-de-Araújo; Camila Miriam Suemi Sato Barros do Amaral; Eduardo Fernandes da Silva Junior; Stephanie Vitória Alves Dos Santos; Erika Gomes; Nadia Cubas-Vega; Guilherme Peixoto Tinoco Arêas; Fernando Almeida-Val,https://pubmed.ncbi.nlm.nih.gov/42384755/,raw/SEARCH-20260720-LINEAGE-EVIDENCE-15.efetch.000000000-000000000.xml,d3ac343401a43cfe6f06904052aaa912d575abae6a69d7d658abd32b286579e4
PMID:36246252,SEARCH-20260720-LINEAGE-EVIDENCE-16,NS-EVIDENCE-016,1,36246252,10.3389/fmicb.2022.1011049,Knowing the unknown: The underestimation of monkeypox cases. Insights and implications from an integrative review of the literature.,2022,Frontiers in microbiology,Nicola Luigi Bragazzi; Woldegebriel Assefa Woldegerima; Sarafa Adewale Iyaniwura; Qing Han; Xiaoying Wang; Aminath Shausan; Kingsley Badu; Patrick Okwen; Cheryl Prescod; Michelle Westin; Andrew Omame; Manlio Converti; Bruce Mellado; Jianhong Wu; Jude Dzevela Kong,https://pubmed.ncbi.nlm.nih.gov/36246252/,raw/SEARCH-20260720-LINEAGE-EVIDENCE-16.efetch.000000000-000000000.xml,05dba9e4235e6c233517e6fb8babec818398efda192de7af927941896b042b5d
PMID:24107261,SEARCH-20260720-LINEAGE-EVIDENCE-17,NS-EVIDENCE-017,1,24107261,10.1016/s1473-3099(13)70245-7,HIV prevalence in China: integration of surveillance data and a systematic review.,2013,The Lancet. Infectious diseases,Lei Zhang; Eric P F Chow; Jun Jing; Xun Zhuang; Xiaoshan Li; Meiqi He; Huamin Sun; Xiaoyan Li; Marelize Gorgens; David Wilson; Lan Wang; Wei Guo; Dongming Li; Yan Cui; Lu Wang; Ning Wang; Zunyou Wu; David P Wilson,https://pubmed.ncbi.nlm.nih.gov/24107261/,raw/SEARCH-20260720-LINEAGE-EVIDENCE-17.efetch.000000000-000000000.xml,e85382836cb9b0cbe46f43131a265d6d5c833439bae6224b7602d6d229fe632e
PMID:32775757,SEARCH-20260720-LINEAGE-EVIDENCE-18,NS-EVIDENCE-018,1,32775757,10.1016/j.heliyon.2020.e04614,Deep learning for automated classification of tuberculosis-related chest X-Ray: dataset distribution shift limits diagnostic performance generalizability.,2020,Heliyon,Seelwan Sathitratanacheewin; Panasun Sunanta; Krit Pongpirul,https://pubmed.ncbi.nlm.nih.gov/32775757/,raw/SEARCH-20260720-LINEAGE-EVIDENCE-18.efetch.000000000-000000000.xml,3b81196f7fc4ad41bd94a6f9ddbe0f8570252ae25874034e2b2eea693c07f889
PMID:26743093,SEARCH-20260721-LINEAGE-EVIDENCE-19,NS-EVIDENCE-019,1,26743093,10.1093/cid/civ1222,How Generalizable Are the Results From Trials of Direct Antiviral Agents to People Coinfected With HIV/HCV in the Real World?,2016,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America,Sahar Saeed; Erin C Strumpf; Sharon L Walmsley; Kathleen Rollet-Kurhajec; Neora Pick; Valerie Martel-Laferrière; Mark Hull; M John Gill; Joseph Cox; Curtis Cooper; Marina B Klein; Canadian Co-Infection Cohort Study; Jeff Cohen; Brian Conway; Curtis Cooper; Pierre Côté; Joseph Cox; John Gill; Shariq Haider; Marianne Harris; David Haase; Mark Hull; Julio Montaner; Erica Moodie; Neora Pick; Anita Rachlis; Danielle Rouleau; Roger Sandre; Joseph Mark Tyndall; Marie-Louise Vachon; Sharon Walmsley; David Wong,https://pubmed.ncbi.nlm.nih.gov/26743093/,raw/SEARCH-20260721-LINEAGE-EVIDENCE-19.efetch.000000000-000000000.xml,0e728f517fdc549fc4d7d660597355edabb0af08dbe01a47d9c7fa1c988367e3
PMID:33669985,SEARCH-20260720-LINEAGE-EVIDENCE-20,NS-EVIDENCE-020,1,33669985,10.3390/ijerph18042095,Handling Poor Accrual in Pediatric Trials: A Simulation Study Using a Bayesian Approach.,2021,International journal of environmental research and public health,Danila Azzolina; Giulia Lorenzoni; Silvia Bressan; Liviana Da Dalt; Ileana Baldi; Dario Gregori,https://pubmed.ncbi.nlm.nih.gov/33669985/,raw/SEARCH-20260720-LINEAGE-EVIDENCE-20.efetch.000000000-000000000.xml,47c236ddb36f23d96eba44423d6e86f6fe413e375ad5aa72b1eca8410d3ccedb
PMID:21819469,SEARCH-20260720-LINEAGE-EVIDENCE-21,NS-EVIDENCE-021,1,21819469,10.1111/j.1365-294x.2011.05199.x,Landscape genetics highlights the role of bank vole metapopulation dynamics in the epidemiology of Puumala hantavirus.,2011,Molecular ecology,E Guivier; M Galan; Y Chaval; A Xuéreb; A Ribas Salvador; M-L Poulle; L Voutilainen; H Henttonen; N Charbonnel; J F Cosson,https://pubmed.ncbi.nlm.nih.gov/21819469/,raw/SEARCH-20260720-LINEAGE-EVIDENCE-21.efetch.000000000-000000000.xml,098118bc872886e7098670ec914f412d41816a251364c2838a127a7a02e6850e
PMID:22372578,SEARCH-20260720-LINEAGE-EVIDENCE-22,NS-EVIDENCE-022,1,22372578,10.1111/j.1461-0248.2012.01749.x,Rapid genetic change underpins antagonistic coevolution in a natural host-pathogen metapopulation.,2012,Ecology letters,Peter H Thrall; Anna-Liisa Laine; Michael Ravensdale; Adnane Nemri; Peter N Dodds; Luke G Barrett; Jeremy J Burdon,https://pubmed.ncbi.nlm.nih.gov/22372578/,raw/SEARCH-20260720-LINEAGE-EVIDENCE-22.efetch.000000000-000000000.xml,3f984f1a11a311011fef793ecf4529e989477d7f8c96395bc64b0fabe2216133
PMID:36219562,SEARCH-20260721-LINEAGE-EVIDENCE-23,NS-EVIDENCE-023,1,36219562,10.1093/cid/ciac653,Influenza During the 2010-2020 Decade in the United States: Seasonal Outbreaks and Vaccine Interventions.,2023,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America,Ryan E Malosh; Ian McGovern; Arnold S Monto,https://pubmed.ncbi.nlm.nih.gov/36219562/,raw/SEARCH-20260721-LINEAGE-EVIDENCE-23.efetch.000000000-000000000.xml,94eefd67254be7e854a607dc0910bebae434c397d3be51be6e647927a02d2ae7
PMID:24568147,SEARCH-20260720-LINEAGE-EVIDENCE-24,NS-EVIDENCE-024,1,24568147,10.1186/1475-2875-13-70,Clinical complications of G6PD deficiency in Latin American and Caribbean populations: systematic review and implications for malaria elimination programmes.,2014,Malaria journal,Wuelton M Monteiro; Gabriel P Franca; Gisely C Melo; Amanda L M Queiroz; Marcelo Brito; Henry M Peixoto; Maria Regina F Oliveira; Gustavo A S Romero; Quique Bassat; Marcus V G Lacerda,https://pubmed.ncbi.nlm.nih.gov/24568147/,raw/SEARCH-20260720-LINEAGE-EVIDENCE-24.efetch.000000000-000000000.xml,2e740f4e7af7bac6d452779bf40793368a393d5f55946b1a43f090559331d891
PMID:40155318,SEARCH-20260720-LINEAGE-EVIDENCE-25,NS-EVIDENCE-025,1,40155318,10.1111/jebm.70019,Synthesizing Public Health Preparedness Mechanisms for High-Impact Infectious Disease Threats: A Jurisdictional Scan.,2025,Journal of evidence-based medicine,K M Saif-Ur-Rahman; Nikita N Burke; Lena Murphy; Randal Parlour; Máirín Boland; Petek Eylul Taneri; Bearach Reynolds; Mary Horgan; John N Lavis; Declan Devane,https://pubmed.ncbi.nlm.nih.gov/40155318/,raw/SEARCH-20260720-LINEAGE-EVIDENCE-25.efetch.000000000-000000000.xml,e804bb968264d7dfd2eaa75f3d806809c5436be77c88714ea62e0d5a4487f8dc
PMID:40905080,SEARCH-20260720-LINEAGE-EVIDENCE-26,NS-EVIDENCE-026,1,40905080,10.1111/bcpt.70104,Detecting the Undetected: Machine Learning in Early Disease Diagnosis.,2025,Basic & clinical pharmacology & toxicology,Kanika Rathi; Sakshi Sharma; Anil Barnwal,https://pubmed.ncbi.nlm.nih.gov/40905080/,raw/SEARCH-20260720-LINEAGE-EVIDENCE-26.efetch.000000000-000000000.xml,194b9d963e7000b12d1ade4df277556d4a213277d418c2bb77211ffe96eb7d6d
